|-----------|-------------
|154 108 83 | 46  13  0   
|148 81  59 | 41  14  0   
|127 49  29 | 40  14  0   
|138 57  33 | 42  14  0   
|150 72  42 | 41  11  0   
|170 99  67 | 40  11  0   
|169 113 83 | 38  8   0   
|149 100 75 | 37  9   0   
|141 95  72 | 37  10  0   
|157 110 84 | 39  15  0   
|156 102 81 | 41  17  0   
|142 87  65 | 41  18  0   
|130 81  56 | 42  18  0   
|100 53  34 | 42  18  0   
|109 62  44 | 42  18  0   
|155 109 80 | 42  18  0   
|168 124 85 | 45  18  0   
|162 121 82 | 45  18  0   
|164 123 88 | 45  18  0   
|169 126 93 | 46  18  0   
|178 134 104| 47  16  0   
|182 140 109| 47  16  0   
|185 142 114| 45  16  0   
|189 143 117| 45  17  0   
|192 144 118| 45  16  0   
|191 142 116| 44  15  0   
|190 139 116| 42  14  0   
|192 139 120| 41  13  0   
|188 136 118| 41  13  0   
|178 131 111| 41  12  0   
|174 127 108| 42  11  0   
|167 119 102| 43  10  0   
|159 112 94 | 44  11  0   
|139 95  78 | 45  11  0   
|134 91  75 | 45  13  0   
|128 83  65 | 46  14  0   
|125 77  62 | 47  15  0   
|130 78  66 | 48  15  0   
|139 86  73 | 48  17  0   
|139 88  76 | 50  18  0   
|151 102 85 | 51  18  0   
|152 102 81 | 52  18  0   
|165 114 90 | 54  18  0   
|173 119 100| 54  19  0   
|191 134 114| 54  21  0   
|189 132 106| 54  21  0   
|201 142 112| 53  19  0   
|211 151 121| 53  19  0   
|218 157 128| 51  18  0   
|231 171 143| 50  17  0   
|233 174 150| 47  15  0   
|236 178 157| 42  12  0   
|234 177 154| 39  9   0   
|223 166 141| 37  6   0   
|207 151 122| 35  5   0   
|190 133 103| 34  5   0   
|172 116 86 | 33  5   0   
|146 93  66 | 32  4   0   
|104 53  31 | 29  4   0   
|97  45  33 | 28  4   0   
|88  37  26 | 26  3   0   
|86  37  23 | 25  3   0   
|97  51  36 | 25  2   0   
|102 56  44 | 24  2   0   
|103 61  49 | 25  3   0   
|94  54  42 | 27  4   0   
|89  52  35 | 28  7   0   
|82  47  32 | 31  8   0   
|76  43  38 | 32  9   0   
|62  30  25 | 33  9   0   
|57  28  23 | 30  8   0   
|57  27  15 | 29  7   0   
|67  35  14 | 30  6   0   
|80  44  16 | 33  7   0   
|96  54  19 | 35  9   0   
|94  52  16 | 33  11  0   
|101 64  38 | 28  12  0   
|97  60  49 | 20  9   0   
|79  39  32 | 10  5   0   
|115 77  63 | 3   2   0   
|140 103 74 | 0   0   0   
|139 104 79 | 0   0   0   
|132 104 78 | 4   2   0   
|131 107 79 | 8   3   0   
|121 95  66 | 8   3   0   
|131 98  73 | 30  15  0   
|138 104 77 | 30  15  0   
|138 101 73 | 30  15  0   
|134 98  72 | 30  15  0   
|133 98  70 | 29  15  0   
|138 104 75 | 30  15  0   
|133 104 74 | 30  17  0   
|135 104 80 | 30  18  0   
|142 113 93 | 28  16  0   
|139 112 91 | 29  16  0   
|136 109 88 | 29  15  0   
|133 104 80 | 28  16  0   
|139 107 82 | 27  17  0   
|139 111 85 | 27  18  0   
|139 114 91 | 27  16  0   
|143 114 93 | 28  17  0   
|144 114 93 | 28  16  0   
|139 112 87 | 31  18  0   
|131 107 85 | 33  20  0   
|130 110 86 | 35  23  0   
|135 115 91 | 36  23  0   
|132 109 89 | 35  22  0   
|130 105 82 | 34  20  0   
|144 118 88 | 32  18  0   
|157 130 96 | 29  16  0   
|163 137 100| 28  15  0   
|169 139 103| 27  15  0   
|171 144 110| 27  15  0   
|176 148 114| 28  15  0   
|145 117 87 | 28  14  0   
|126 98  74 | 28  15  0   
|134 108 88 | 27  16  0   
|132 107 89 | 27  16  0   
|132 106 89 | 27  15  0   
|131 106 87 | 28  15  0   
|135 106 89 | 30  15  0   
|131 101 83 | 34  14  0   
|128 100 72 | 38  11  0   
|129 107 78 | 44  7   0   
|123 103 74 | 47  4   0   
|122 97  73 | 50  3   0   
|129 101 79 | 50  5   0   
|131 100 74 | 50  9   0   
|158 109 86 | 45  11  0   
|159 89  70 | 42  12  0   
|133 50  31 | 39  12  0   
|138 52  31 | 39  12  0   
|142 59  33 | 41  13  0   
|161 83  56 | 39  10  0   
|165 99  72 | 37  10  0   
|150 91  66 | 35  8   0   
|124 72  48 | 37  10  0   
|125 73  49 | 38  13  0   
|144 90  65 | 40  17  0   
|142 92  63 | 41  18  0   
|132 86  57 | 40  18  0   
|96  53  32 | 41  18  0   
|102 57  41 | 41  18  0   
|150 105 78 | 42  18  0   
|170 126 88 | 42  18  0   
|161 121 84 | 44  18  0   
|164 125 93 | 45  18  0   
|167 126 97 | 44  17  0   
|169 128 99 | 44  17  0   
|176 136 109| 44  15  0   
|179 137 111| 44  14  0   
|183 140 114| 42  14  0   
|181 135 111| 42  14  0   
|186 137 114| 41  13  0   
|180 130 108| 40  12  0   
|172 127 104| 37  11  0   
|170 125 105| 37  10  0   
|160 115 97 | 37  9   0   
|154 109 89 | 37  8   0   
|143 95  74 | 38  6   0   
|133 84  64 | 38  7   0   
|121 73  54 | 39  9   0   
|115 68  52 | 40  9   0   
|109 63  44 | 40  10  0   
|98  50  34 | 42  12  0   
|101 49  38 | 44  14  0   
|100 47  39 | 46  15  0   
|95  46  33 | 48  16  0   
|109 60  44 | 51  18  0   
|118 67  46 | 52  18  0   
|123 71  48 | 53  19  0   
|132 79  64 | 54  19  0   
|165 111 92 | 54  20  0   
|168 115 87 | 54  20  0   
|178 121 90 | 53  20  0   
|199 139 106| 52  18  0   
|218 158 124| 51  18  0   
|233 172 143| 48  17  0   
|235 172 147| 45  14  0   
|228 170 145| 41  10  0   
|231 174 148| 36  7   0   
|212 154 127| 33  5   0   
|200 143 113| 32  4   0   
|193 137 106| 31  4   0   
|178 123 93 | 29  4   0   
|121 71  46 | 28  3   0   
|82  34  15 | 27  3   0   
|89  44  30 | 26  4   0   
|85  44  28 | 26  5   0   
|91  50  33 | 23  4   0   
|90  52  37 | 22  2   0   
|93  56  45 | 21  1   0   
|82  49  40 | 21  2   0   
|64  32  23 | 23  4   0   
|64  34  22 | 25  5   0   
|87  58  47 | 27  8   0   
|79  53  49 | 30  9   0   
|45  19  17 | 31  8   0   
|46  22  19 | 30  7   0   
|50  25  17 | 27  6   0   
|64  38  19 | 28  7   0   
|78  47  20 | 30  9   0   
|80  43  11 | 32  11  0   
|89  49  13 | 33  13  0   
|107 67  40 | 27  13  0   
|95  55  46 | 19  11  0   
|63  26  23 | 9   5   0   
|110 77  61 | 3   2   0   
|136 106 75 | 0   0   0   
|132 102 73 | 0   0   0   
|131 103 77 | 3   2   0   
|127 101 74 | 7   4   0   
|124 94  69 | 7   4   0   
|130 99  74 | 32  15  0   
|129 99  71 | 30  15  0   
|138 104 76 | 30  15  0   
|134 102 73 | 30  15  0   
|134 103 75 | 30  15  0   
|136 105 76 | 30  15  0   
|134 105 77 | 30  16  0   
|133 103 79 | 30  18  0   
|144 114 94 | 30  18  0   
|136 110 91 | 29  16  0   
|130 104 83 | 30  16  0   
|134 106 84 | 29  16  0   
|142 112 86 | 28  17  0   
|140 111 86 | 27  18  0   
|139 113 89 | 27  17  0   
|144 118 96 | 28  16  0   
|142 113 93 | 29  17  0   
|137 111 86 | 30  18  0   
|133 109 85 | 32  20  0   
|129 108 83 | 35  22  0   
|133 111 88 | 36  24  0   
|133 110 91 | 36  23  0   
|131 106 81 | 34  21  0   
|142 116 85 | 33  18  0   
|154 129 92 | 30  16  0   
|159 131 94 | 28  15  0   
|169 142 104| 28  15  0   
|170 144 111| 28  15  0   
|176 148 115| 28  15  0   
|157 127 97 | 29  15  0   
|130 99  75 | 29  14  0   
|134 106 86 | 28  16  0   
|132 104 85 | 27  16  0   
|132 105 86 | 27  16  0   
|132 104 84 | 28  15  0   
|133 104 86 | 30  15  0   
|135 102 84 | 34  14  0   
|132 104 76 | 39  12  0   
|133 111 83 | 44  7   0   
|128 105 79 | 49  3   0   
|124 99  76 | 50  1   0   
|133 105 82 | 51  3   0   
|131 100 73 | 50  6   0   
|156 111 87 | 48  9   0   
|170 104 85 | 43  9   0   
|126 44  25 | 41  9   0   
|133 46  27 | 39  10  0   
|145 59  38 | 39  11  0   
|144 61  38 | 38  12  0   
|149 73  50 | 35  9   0   
|143 74  50 | 33  9   0   
|122 59  36 | 34  9   0   
|122 63  42 | 38  12  0   
|138 85  56 | 39  16  0   
|143 97  61 | 40  18  0   
|124 85  51 | 40  18  0   
|81  45  21 | 39  18  0   
|86  49  29 | 40  18  0   
|137 97  72 | 40  18  0   
|165 122 88 | 41  18  0   
|166 123 91 | 42  17  0   
|164 122 96 | 43  17  0   
|166 127 101| 44  17  0   
|168 128 102| 42  16  0   
|172 131 107| 41  16  0   
|177 137 111| 40  14  0   
|176 134 110| 40  13  0   
|176 132 109| 39  12  0   
|171 125 104| 39  11  0   
|172 126 103| 38  9   0   
|166 124 99 | 37  9   0   
|154 115 91 | 35  8   0   
|153 110 93 | 35  7   0   
|143 98  79 | 35  6   0   
|135 86  65 | 35  4   0   
|124 73  52 | 34  3   0   
|117 67  50 | 34  4   0   
|122 73  57 | 35  7   0   
|119 72  55 | 37  7   0   
|116 67  53 | 37  8   0   
|116 65  54 | 40  10  0   
|115 62  52 | 42  13  0   
|108 58  46 | 44  14  0   
|104 54  40 | 48  15  0   
|100 49  29 | 51  18  0   
|107 55  34 | 53  19  0   
|111 61  46 | 54  20  0   
|132 82  64 | 54  20  0   
|149 99  74 | 54  21  0   
|149 95  63 | 53  19  0   
|171 115 79 | 52  19  0   
|210 150 117| 50  18  0   
|226 166 136| 47  16  0   
|234 171 144| 43  13  0   
|232 172 144| 38  9   0   
|228 170 141| 33  6   0   
|218 160 130| 30  5   0   
|201 144 113| 28  4   0   
|191 135 104| 27  3   0   
|174 122 92 | 25  3   0   
|99  50  27 | 24  3   0   
|68  21  4  | 23  2   0   
|67  29  12 | 23  3   0   
|75  42  24 | 22  4   0   
|77  44  25 | 22  4   0   
|59  29  14 | 19  2   0   
|51  21  11 | 18  1   0   
|48  21  15 | 18  1   0   
|45  19  14 | 19  3   0   
|39  15  7  | 22  5   0   
|77  53  45 | 25  7   0   
|65  39  36 | 28  9   0   
|45  21  17 | 30  8   0   
|47  24  19 | 29  6   0   
|48  24  14 | 27  5   0   
|67  41  23 | 26  6   0   
|76  46  21 | 28  10  0   
|82  46  18 | 31  14  0   
|82  44  14 | 31  14  0   
|114 73  50 | 28  13  0   
|90  51  44 | 19  11  0   
|56  21  20 | 9   6   0   
|102 69  56 | 3   2   0   
|144 116 83 | 0   0   0   
|137 108 78 | 0   0   0   
|133 103 77 | 3   2   0   
|127 98  74 | 7   4   0   
|128 98  74 | 7   4   0   
|131 103 80 | 31  15  0   
|135 106 79 | 31  15  0   
|137 107 81 | 29  15  0   
|135 108 79 | 29  15  0   
|134 107 79 | 30  15  0   
|134 108 81 | 30  16  0   
|133 106 81 | 30  16  0   
|136 106 81 | 30  17  0   
|139 110 89 | 30  17  0   
|137 112 91 | 30  17  0   
|120 95  72 | 30  16  0   
|133 106 82 | 30  17  0   
|146 116 90 | 29  17  0   
|138 109 83 | 27  18  0   
|140 114 89 | 27  18  0   
|139 113 91 | 27  17  0   
|135 110 89 | 29  17  0   
|136 110 86 | 31  19  0   
|133 109 86 | 33  20  0   
|140 115 91 | 34  21  0   
|140 117 95 | 36  22  0   
|140 118 98 | 36  23  0   
|129 104 79 | 35  21  0   
|136 112 80 | 32  18  0   
|157 130 95 | 32  16  0   
|163 133 96 | 29  15  0   
|165 137 101| 28  15  0   
|171 142 109| 29  15  0   
|176 147 115| 29  15  0   
|150 121 88 | 29  15  0   
|131 103 75 | 30  15  0   
|131 103 84 | 30  15  0   
|128 99  79 | 29  16  0   
|128 100 78 | 28  16  0   
|128 101 79 | 28  15  0   
|131 103 81 | 29  15  0   
|132 103 81 | 33  15  0   
|133 104 80 | 38  12  0   
|132 108 82 | 44  9   0   
|128 102 78 | 47  3   0   
|128 99  78 | 50  1   0   
|135 107 85 | 50  0   0   
|128 102 75 | 50  3   0   
|143 105 79 | 48  5   0   
|172 114 94 | 46  7   0   
|148 71  55 | 42  7   0   
|118 35  21 | 40  9   0   
|121 40  23 | 38  10  0   
|132 52  32 | 36  11  0   
|130 51  29 | 32  10  0   
|130 57  32 | 30  8   0   
|128 61  37 | 31  10  0   
|134 71  51 | 34  12  0   
|139 87  58 | 39  15  0   
|140 97  62 | 39  18  0   
|113 76  46 | 39  18  0   
|67  37  18 | 38  18  0   
|64  33  19 | 39  18  0   
|118 83  59 | 39  18  0   
|164 126 94 | 39  18  0   
|168 123 94 | 40  17  0   
|165 122 98 | 41  16  0   
|165 128 102| 41  16  0   
|163 127 100| 41  16  0   
|166 129 101| 39  15  0   
|174 134 107| 37  14  0   
|170 129 103| 36  12  0   
|168 125 102| 37  11  0   
|171 124 103| 37  10  0   
|157 112 88 | 37  9   0   
|155 116 91 | 36  8   0   
|149 111 91 | 36  8   0   
|147 110 93 | 34  6   0   
|133 91  76 | 34  6   0   
|129 83  63 | 34  5   0   
|130 82  61 | 33  4   0   
|121 74  59 | 32  3   0   
|132 87  76 | 33  4   0   
|136 93  81 | 33  5   0   
|129 85  73 | 35  6   0   
|117 71  60 | 35  6   0   
|115 70  58 | 38  9   0   
|106 63  49 | 40  11  0   
|102 59  43 | 43  13  0   
|103 54  37 | 48  15  0   
|104 56  40 | 51  18  0   
|100 56  45 | 54  20  0   
|111 67  50 | 54  21  0   
|116 69  48 | 54  21  0   
|127 77  49 | 53  20  0   
|139 86  54 | 52  18  0   
|181 124 92 | 50  18  0   
|222 160 131| 46  16  0   
|230 166 138| 40  12  0   
|229 170 142| 35  7   0   
|225 167 137| 30  5   0   
|221 159 131| 25  3   0   
|206 149 119| 24  4   0   
|192 137 105| 23  4   0   
|162 112 80 | 21  3   0   
|61  16  0  | 20  2   0   
|63  22  5  | 18  2   0   
|54  21  6  | 17  1   0   
|51  26  9  | 18  3   0   
|69  43  26 | 18  3   0   
|40  17  2  | 19  3   0   
|41  18  10 | 17  2   0   
|42  21  17 | 18  2   0   
|35  14  12 | 18  3   0   
|26  6   1  | 21  5   0   
|43  23  14 | 23  6   0   
|51  27  16 | 26  8   0   
|61  36  27 | 28  8   0   
|56  30  22 | 28  6   0   
|67  41  27 | 26  4   0   
|78  50  32 | 25  5   0   
|83  50  29 | 26  8   0   
|78  46  24 | 29  14  0   
|79  43  21 | 31  16  0   
|115 77  53 | 27  13  0   
|80  44  36 | 20  10  0   
|51  18  20 | 9   6   0   
|78  50  38 | 3   2   0   
|134 104 73 | 0   0   0   
|128 99  68 | 0   0   0   
|131 102 76 | 3   2   0   
|130 100 77 | 7   4   0   
|132 101 80 | 7   4   0   
|128 101 79 | 30  16  0   
|136 109 82 | 29  15  0   
|132 107 79 | 29  15  0   
|127 101 70 | 28  15  0   
|121 96  68 | 28  15  0   
|127 102 73 | 30  15  0   
|130 102 79 | 30  16  0   
|130 104 77 | 30  16  0   
|126 100 73 | 30  17  0   
|120 96  73 | 30  16  0   
|128 104 81 | 30  16  0   
|128 103 78 | 30  17  0   
|128 99  72 | 30  18  0   
|131 103 76 | 28  18  0   
|136 108 82 | 28  17  0   
|137 109 86 | 28  17  0   
|128 101 79 | 28  17  0   
|132 106 80 | 31  19  0   
|133 106 83 | 33  21  0   
|137 112 89 | 35  21  0   
|137 114 92 | 35  21  0   
|134 109 89 | 35  22  0   
|133 106 83 | 34  21  0   
|124 100 68 | 33  18  0   
|165 138 103| 30  16  0   
|168 140 102| 30  15  0   
|165 136 100| 28  15  0   
|171 140 108| 28  15  0   
|177 149 116| 29  15  0   
|134 108 74 | 29  15  0   
|120 94  67 | 29  15  0   
|129 103 79 | 29  15  0   
|131 104 83 | 30  15  0   
|130 105 82 | 29  16  0   
|126 101 76 | 29  15  0   
|128 102 77 | 29  16  0   
|134 110 84 | 31  16  0   
|129 101 80 | 36  15  0   
|131 106 83 | 42  10  0   
|127 100 78 | 47  7   0   
|128 96  75 | 47  2   0   
|135 107 84 | 48  0   0   
|136 114 85 | 48  1   0   
|134 106 79 | 48  4   0   
|161 115 90 | 46  5   0   
|188 122 105| 44  7   0   
|161 91  76 | 41  7   0   
|132 59  46 | 38  9   0   
|111 37  19 | 34  10  0   
|120 46  24 | 30  10  0   
|128 57  32 | 26  8   0   
|143 78  52 | 27  8   0   
|140 83  59 | 32  12  0   
|134 82  58 | 36  14  0   
|132 86  61 | 39  16  0   
|95  62  37 | 39  18  0   
|62  36  24 | 38  18  0   
|58  33  23 | 38  18  0   
|103 73  54 | 39  18  0   
|149 108 79 | 39  18  0   
|165 118 91 | 39  17  0   
|163 120 96 | 38  16  0   
|158 122 95 | 39  14  0   
|162 125 97 | 38  14  0   
|166 129 98 | 37  13  0   
|160 123 93 | 35  13  0   
|162 122 93 | 33  12  0   
|156 114 87 | 33  10  0   
|152 108 82 | 34  10  0   
|139 97  72 | 34  8   0   
|135 92  69 | 33  8   0   
|133 96  80 | 32  6   0   
|127 90  82 | 32  6   0   
|123 85  75 | 31  5   0   
|101 63  46 | 32  5   0   
|113 75  57 | 32  6   0   
|126 91  78 | 31  5   0   
|87  52  47 | 30  4   0   
|78  43  37 | 30  3   0   
|77  39  31 | 30  3   0   
|76  39  28 | 32  5   0   
|73  36  23 | 33  6   0   
|105 72  54 | 36  8   0   
|91  59  41 | 38  10  0   
|74  35  22 | 42  12  0   
|65  22  11 | 49  16  0   
|56  15  7  | 52  18  0   
|77  38  24 | 54  21  0   
|100 57  38 | 54  20  0   
|94  48  23 | 53  20  0   
|101 52  21 | 52  19  0   
|155 101 70 | 49  17  0   
|200 142 112| 45  15  0   
|231 168 138| 38  12  0   
|229 169 141| 31  6   0   
|225 165 140| 27  2   0   
|215 155 129| 23  2   0   
|203 144 116| 19  2   0   
|187 133 102| 19  3   0   
|138 90  61 | 19  3   0   
|38  0   0  | 16  1   0   
|59  21  6  | 15  0   0   
|47  16  7  | 14  1   0   
|47  21  10 | 14  1   0   
|50  26  15 | 17  3   0   
|40  16  8  | 18  3   0   
|41  19  15 | 19  4   0   
|44  23  21 | 19  3   0   
|34  15  11 | 20  4   0   
|35  18  11 | 21  5   0   
|49  31  17 | 23  5   0   
|61  37  22 | 24  6   0   
|63  35  21 | 26  8   0   
|71  41  28 | 26  7   0   
|78  44  27 | 25  4   0   
|83  50  29 | 23  4   0   
|78  45  26 | 25  8   0   
|64  31  17 | 28  12  0   
|68  35  20 | 29  16  0   
|104 73  47 | 27  14  0   
|75  45  38 | 20  9   0   
|38  7   12 | 10  5   0   
|81  53  44 | 3   2   0   
|131 105 74 | 0   0   0   
|118 91  60 | 0   0   0   
|120 92  67 | 3   2   0   
|119 90  70 | 6   4   0   
|122 90  69 | 6   4   0   
|121 92  68 | 30  17  0   
|120 93  66 | 30  16  0   
|128 103 71 | 29  16  0   
|131 106 76 | 29  17  0   
|131 107 76 | 28  16  0   
|134 107 80 | 29  16  0   
|136 107 81 | 31  16  0   
|132 104 76 | 31  17  0   
|145 120 91 | 31  18  0   
|146 124 97 | 32  18  0   
|155 135 110| 31  16  0   
|157 132 107| 30  16  0   
|151 124 97 | 29  16  0   
|158 131 104| 29  17  0   
|165 137 111| 28  17  0   
|166 138 113| 28  16  0   
|168 141 114| 29  17  0   
|169 143 114| 30  18  0   
|128 102 80 | 33  20  0   
|132 106 82 | 35  22  0   
|129 104 82 | 36  21  0   
|129 102 83 | 35  21  0   
|125 99  75 | 33  21  0   
|124 95  65 | 31  19  0   
|159 129 95 | 30  17  0   
|160 132 95 | 28  16  0   
|160 129 95 | 28  16  0   
|168 140 107| 27  16  0   
|178 153 120| 27  16  0   
|138 115 80 | 29  16  0   
|131 108 80 | 29  15  0   
|132 109 86 | 29  15  0   
|133 110 86 | 29  15  0   
|128 105 82 | 30  15  0   
|125 102 75 | 30  15  0   
|128 104 78 | 29  15  0   
|138 111 84 | 30  16  0   
|132 105 82 | 33  16  0   
|136 110 90 | 39  14  0   
|133 105 84 | 45  10  0   
|132 100 80 | 48  8   0   
|129 101 79 | 47  4   0   
|129 106 82 | 46  3   0   
|132 107 78 | 46  4   0   
|139 101 75 | 45  6   0   
|171 117 96 | 42  5   0   
|192 133 119| 40  7   0   
|188 126 109| 37  6   0   
|165 103 86 | 32  8   0   
|158 91  72 | 27  8   0   
|153 90  65 | 23  7   0   
|142 85  60 | 23  7   0   
|117 67  44 | 28  9   0   
|96  46  31 | 35  14  0   
|105 60  48 | 38  15  0   
|66  34  21 | 39  17  0   
|57  32  25 | 38  18  0   
|54  31  26 | 37  18  0   
|73  47  30 | 37  18  0   
|137 98  69 | 38  17  0   
|163 115 90 | 38  17  0   
|162 119 92 | 38  15  0   
|154 115 85 | 36  13  0   
|155 118 89 | 35  12  0   
|157 124 91 | 33  10  0   
|146 109 80 | 31  8   0   
|144 107 77 | 29  8   0   
|139 99  69 | 28  8   0   
|127 84  55 | 29  8   0   
|128 83  56 | 29  8   0   
|98  57  34 | 28  6   0   
|90  48  35 | 26  5   0   
|69  30  25 | 26  4   0   
|57  20  14 | 25  4   0   
|49  17  5  | 25  4   0   
|102 73  58 | 27  5   0   
|96  68  58 | 27  7   0   
|38  15  9  | 26  5   0   
|47  21  20 | 26  3   0   
|49  23  18 | 26  2   0   
|49  22  13 | 27  2   0   
|33  9   0  | 29  4   0   
|104 83  66 | 31  5   0   
|95  68  55 | 35  7   0   
|71  42  32 | 39  10  0   
|57  25  17 | 44  13  0   
|63  27  17 | 50  17  0   
|68  32  18 | 53  18  0   
|77  36  20 | 54  20  0   
|79  33  11 | 53  18  0   
|95  45  19 | 51  18  0   
|136 83  53 | 48  16  0   
|186 129 99 | 43  13  0   
|207 148 119| 37  10  0   
|223 160 135| 29  6   0   
|217 155 135| 23  2   0   
|208 147 125| 20  0   0   
|195 137 111| 18  1   0   
|176 120 96 | 16  1   0   
|117 70  45 | 16  1   0   
|45  5   0  | 16  2   0   
|61  24  13 | 15  2   0   
|48  17  12 | 15  2   0   
|43  18  13 | 14  3   0   
|43  17  11 | 16  3   0   
|44  19  14 | 19  5   0   
|50  25  21 | 21  5   0   
|52  29  24 | 22  5   0   
|64  45  34 | 22  5   0   
|66  46  32 | 23  5   0   
|63  41  25 | 22  5   0   
|75  51  30 | 23  5   0   
|86  56  36 | 23  6   0   
|92  58  39 | 23  7   0   
|90  55  35 | 22  5   0   
|82  46  28 | 22  4   0   
|74  39  24 | 23  7   0   
|51  17  6  | 27  13  0   
|62  31  17 | 29  15  0   
|102 75  48 | 26  15  0   
|66  39  33 | 19  10  0   
|34  9   14 | 10  4   0   
|80  53  47 | 3   2   0   
|131 106 76 | 0   0   0   
|139 111 82 | 0   0   0   
|141 115 88 | 4   2   0   
|143 118 94 | 8   5   0   
|155 125 101| 8   5   0   
|165 135 110| 31  18  0   
|169 142 113| 31  19  0   
|170 144 113| 31  19  0   
|169 142 110| 30  19  0   
|163 137 106| 31  19  0   
|172 143 113| 31  18  0   
|178 146 120| 32  18  0   
|173 146 115| 33  18  0   
|166 143 111| 33  18  0   
|172 151 121| 33  19  0   
|171 148 119| 33  19  0   
|176 150 124| 31  17  0   
|178 151 123| 29  17  0   
|172 144 117| 28  17  0   
|167 142 116| 29  17  0   
|167 138 112| 28  17  0   
|168 139 109| 29  16  0   
|168 142 110| 31  17  0   
|133 109 87 | 33  19  0   
|129 107 79 | 34  22  0   
|131 107 80 | 35  23  0   
|138 113 91 | 35  21  0   
|148 121 100| 33  20  0   
|124 97  69 | 30  19  0   
|156 126 95 | 28  17  0   
|160 132 94 | 28  16  0   
|161 137 100| 27  16  0   
|165 142 108| 27  16  0   
|172 149 114| 28  16  0   
|127 101 65 | 28  16  0   
|119 94  66 | 29  16  0   
|130 106 84 | 29  15  0   
|134 111 85 | 29  15  0   
|128 104 80 | 29  15  0   
|129 101 82 | 30  15  0   
|133 104 84 | 30  15  0   
|137 109 78 | 29  15  0   
|133 105 80 | 31  15  0   
|133 106 83 | 35  15  0   
|134 107 85 | 40  13  0   
|131 104 83 | 44  10  0   
|131 104 83 | 44  9   0   
|136 107 86 | 43  7   0   
|135 106 84 | 41  6   0   
|130 97  76 | 39  6   0   
|145 103 80 | 37  6   0   
|157 108 92 | 33  4   0   
|161 114 103| 31  5   0   
|152 106 93 | 28  4   0   
|140 95  75 | 24  4   0   
|124 82  60 | 20  5   0   
|86  46  29 | 20  5   0   
|56  14  7  | 24  8   0   
|40  6   0  | 32  11  0   
|42  13  11 | 37  15  0   
|50  21  22 | 38  15  0   
|51  26  30 | 38  16  0   
|46  22  17 | 37  17  0   
|53  29  11 | 35  17  0   
|110 76  51 | 36  16  0   
|146 104 79 | 37  14  0   
|149 104 79 | 37  14  0   
|153 112 85 | 37  12  0   
|146 110 82 | 34  10  0   
|151 115 90 | 31  9   0   
|140 105 82 | 29  6   0   
|133 94  72 | 27  3   0   
|129 84  59 | 24  3   0   
|127 76  49 | 23  4   0   
|118 68  41 | 23  5   0   
|101 59  33 | 21  5   0   
|80  39  19 | 20  3   0   
|78  38  27 | 17  2   0   
|73  35  30 | 18  1   0   
|62  29  26 | 17  2   0   
|60  32  29 | 19  3   0   
|50  28  23 | 22  4   0   
|39  22  15 | 22  5   0   
|43  28  26 | 22  3   0   
|40  24  22 | 23  1   0   
|37  22  19 | 23  1   0   
|36  18  15 | 25  2   0   
|80  61  54 | 28  4   0   
|63  39  34 | 31  5   0   
|51  25  19 | 36  7   0   
|55  26  18 | 40  12  0   
|56  23  15 | 46  15  0   
|68  30  17 | 51  18  0   
|74  33  13 | 53  18  0   
|81  36  11 | 52  19  0   
|98  49  25 | 50  16  0   
|129 76  51 | 47  15  0   
|168 114 86 | 42  12  0   
|193 140 108| 35  8   0   
|214 154 127| 28  4   0   
|210 150 129| 22  2   0   
|203 149 127| 18  0   0   
|189 137 114| 17  1   0   
|161 109 88 | 17  1   0   
|120 70  49 | 17  1   0   
|67  22  8  | 17  2   0   
|64  26  16 | 18  3   0   
|56  28  23 | 18  4   0   
|48  27  20 | 18  5   0   
|49  25  16 | 18  6   0   
|55  26  13 | 21  6   0   
|62  32  17 | 22  6   0   
|71  40  23 | 24  6   0   
|78  48  29 | 23  5   0   
|81  51  33 | 22  4   0   
|88  58  41 | 23  4   0   
|92  60  42 | 23  5   0   
|93  60  39 | 23  5   0   
|87  55  33 | 21  5   0   
|82  50  35 | 19  5   0   
|61  32  23 | 20  6   0   
|58  29  23 | 24  8   0   
|40  10  0  | 28  13  0   
|69  35  18 | 31  17  0   
|106 73  48 | 28  16  0   
|59  30  22 | 20  12  0   
|22  0   5  | 9   5   0   
|88  69  61 | 3   1   0   
|177 148 127| 0   0   0   
|179 149 127| 0   0   0   
|179 152 121| 4   2   0   
|172 149 115| 8   5   0   
|172 148 115| 8   5   0   
|172 147 116| 33  20  0   
|170 143 113| 33  20  0   
|169 141 111| 32  21  0   
|164 134 105| 33  21  0   
|161 130 102| 33  20  0   
|168 136 110| 33  20  0   
|164 133 107| 33  19  0   
|161 134 104| 34  19  0   
|164 139 105| 34  20  0   
|160 132 101| 35  20  0   
|164 134 103| 34  20  0   
|161 129 101| 33  20  0   
|154 123 95 | 30  17  0   
|158 129 101| 29  18  0   
|153 126 97 | 28  17  0   
|157 128 96 | 29  16  0   
|161 132 97 | 29  17  0   
|155 128 93 | 30  17  0   
|132 107 87 | 32  19  0   
|135 111 86 | 34  21  0   
|136 112 87 | 34  23  0   
|141 115 93 | 34  23  0   
|138 112 91 | 33  21  0   
|125 96  71 | 31  19  0   
|154 125 94 | 28  18  0   
|158 131 93 | 27  17  0   
|164 140 101| 27  17  0   
|164 141 106| 27  16  0   
|168 144 108| 28  16  0   
|138 114 76 | 29  16  0   
|127 100 74 | 29  17  0   
