|-----------|-------------
|123 116 124| 11  29  8   
|79  73  79 | 18  26  27  
|91  90  90 | 0   9   22  
|91  94  89 | 0   0   5   
|105 113 107| 0   0   0   
|153 158 159| 3   0   0   
|153 159 163| 0   3   1   
|140 147 150| 0   9   12  
|135 143 150| 0   7   9   
|131 140 151| 0   0   2   
|121 130 140| 0   0   0   
|129 139 147| 11  8   6   
|146 156 161| 15  16  3   
|152 159 161| 0   9   0   
|159 167 165| 1   7   0   
|174 179 176| 0   2   7   
|208 210 206| 0   0   0   
|216 216 210| 0   0   0   
|202 203 200| 18  6   1   
|157 162 164| 52  29  5   
|134 144 149| 53  30  9   
|127 136 144| 16  8   12  
|136 142 148| 0   0   4   
|197 193 192| 0   0   2   
|219 210 206| 16  11  10  
|215 212 215| 39  29  5   
|171 171 178| 43  25  0   
|125 126 136| 38  16  0   
|156 160 168| 32  14  0   
|184 185 185| 17  11  3   
|190 188 182| 1   6   10  
|193 186 177| 0   0   12  
|197 188 176| 0   0   3   
|205 202 191| 0   0   0   
|197 191 182| 0   0   11  
|187 187 181| 0   0   12  
|150 154 151| 3   0   0   
|120 132 133| 3   2   0   
|124 139 146| 5   3   0   
|127 140 147| 12  0   0   
|128 137 144| 16  0   0   
|120 129 133| 14  3   0   
|119 124 122| 16  8   0   
|122 123 115| 22  14  0   
|123 121 108| 27  12  0   
|110 105 91 | 30  0   0   
|128 118 106| 31  0   0   
|153 141 126| 36  0   0   
|161 144 128| 40  0   0   
|156 133 114| 38  0   0   
|145 113 91 | 34  0   0   
|135 97  76 | 30  0   0   
|143 97  72 | 26  0   0   
|147 98  69 | 15  0   0   
|142 91  59 | 4   0   0   
|140 84  54 | 0   0   0   
|144 85  53 | 0   0   0   
|141 83  53 | 0   0   0   
|130 73  43 | 0   0   0   
|125 72  44 | 0   0   0   
|120 71  46 | 0   0   0   
|120 67  46 | 0   6   0   
|121 67  47 | 0   11  0   
|120 64  48 | 0   7   0   
|119 67  48 | 3   2   0   
|118 67  47 | 0   1   0   
|113 66  44 | 0   2   0   
|113 64  39 | 0   3   0   
|110 60  34 | 0   3   0   
|104 57  32 | 0   0   0   
|103 60  37 | 2   0   0   
|100 60  40 | 0   0   0   
|100 61  41 | 0   0   0   
|96  56  36 | 0   2   0   
|97  53  37 | 0   3   0   
|95  52  36 | 0   1   0   
|93  51  34 | 0   0   0   
|86  46  29 | 0   0   0   
|84  47  30 | 2   0   0   
|81  45  28 | 4   3   0   
|79  43  25 | 2   6   0   
|78  44  27 | 0   2   0   
|81  44  27 | 6   0   0   
|82  43  24 | 10  0   0   
|82  47  24 | 5   0   0   
|83  48  25 | 0   1   0   
|88  50  31 | 0   5   2   
|94  52  35 | 0   0   6   
|93  48  34 | 0   0   4   
|93  51  34 | 6   26  0   
|96  69  49 | 25  49  2   
|58  38  42 | 14  35  18  
|39  18  28 | 0   10  33  
|91  74  60 | 0   5   23  
|123 107 91 | 0   12  0   
|143 130 115| 1   14  11  
|141 130 125| 13  17  39  
|144 136 126| 13  13  43  
|146 142 126| 7   9   34  
|127 123 113| 1   11  18  
|159 156 155| 0   6   4   
|169 168 173| 0   2   4   
|155 155 163| 0   1   8   
|139 141 149| 0   0   0   
|140 142 149| 0   0   0   
|135 138 146| 0   0   0   
|142 144 153| 26  9   0   
|140 139 149| 23  14  0   
|66  66  73 | 15  20  18  
|61  59  64 | 2   21  31  
|80  77  76 | 0   0   2   
|92  87  82 | 0   0   0   
|119 114 111| 0   0   0   
|144 144 143| 0   0   0   
|144 148 149| 0   0   0   
|149 155 156| 0   0   0   
|77  78  81 | 27  28  32  
|59  59  59 | 0   0   18  
|81  80  81 | 0   0   1   
|133 130 132| 0   0   0   
|156 154 156| 3   0   0   
|161 159 167| 27  25  12  
|140 139 152| 20  17  7   
|64  61  75 | 5   0   0   
|82  82  92 | 0   0   0   
|111 112 117| 0   0   0   
|120 119 123| 0   0   0   
|99  96  99 | 0   18  0   
|89  80  87 | 5   23  4   
|87  82  82 | 22  21  24  
|93  91  86 | 22  13  23  
|94  97  89 | 1   2   3   
|92  98  90 | 0   0   1   
|135 138 135| 0   0   7   
|164 163 163| 0   0   5   
|157 161 157| 0   0   5   
|143 151 154| 0   3   8   
|136 147 158| 4   1   2   
|127 140 151| 1   0   0   
|125 135 147| 4   7   0   
|125 134 144| 20  17  0   
|133 142 148| 16  13  0   
|147 154 156| 0   0   0   
|152 159 156| 0   0   0   
|185 189 183| 0   0   0   
|211 210 201| 0   0   0   
|185 186 180| 3   0   0   
|118 126 127| 38  18  0   
|120 131 137| 49  27  4   
|120 131 140| 12  5   11  
|130 138 144| 0   0   3   
|159 158 158| 0   0   0   
|202 194 189| 1   0   0   
|212 208 211| 32  26  0   
|174 171 179| 35  22  0   
|133 130 139| 28  11  0   
|161 161 169| 22  9   0   
|191 190 187| 8   9   3   
|194 190 185| 0   0   5   
|191 182 174| 0   0   2   
|197 188 177| 0   0   1   
|210 206 197| 0   0   1   
|187 184 174| 0   0   11  
|149 149 144| 0   0   11  
|131 137 133| 4   0   0   
|128 141 142| 2   0   0   
|127 140 145| 8   2   0   
|126 140 145| 17  7   0   
|123 133 137| 18  2   0   
|111 117 121| 18  1   0   
|108 110 108| 26  6   0   
|130 130 117| 35  11  0   
|122 118 98 | 36  5   0   
|114 107 92 | 37  0   0   
|150 137 128| 40  0   0   
|169 148 133| 41  0   0   
|156 131 111| 41  0   0   
|140 105 81 | 37  0   0   
|146 100 76 | 29  0   0   
|153 103 80 | 24  0   0   
|149 92  67 | 18  0   0   
|148 92  64 | 5   0   0   
|146 90  60 | 0   0   0   
|142 84  53 | 0   0   0   
|145 85  53 | 0   0   0   
|140 82  51 | 0   0   0   
|125 70  42 | 0   0   0   
|123 71  44 | 0   0   0   
|121 72  47 | 0   4   0   
|119 70  47 | 0   8   0   
|120 69  48 | 0   8   0   
|119 68  49 | 0   6   0   
|122 72  50 | 0   2   0   
|114 66  43 | 0   2   0   
|112 66  43 | 0   2   0   
|110 62  37 | 0   3   0   
|107 59  31 | 0   3   0   
|108 62  36 | 0   0   0   
|100 60  35 | 2   0   0   
|97  59  38 | 0   0   0   
|96  60  38 | 0   0   0   
|90  54  32 | 0   0   0   
|93  50  33 | 0   3   0   
|92  48  32 | 0   1   0   
|91  50  32 | 0   0   0   
|88  48  32 | 0   1   0   
|83  46  28 | 1   1   0   
|82  47  28 | 1   3   0   
|79  44  26 | 0   7   0   
|78  45  29 | 1   3   0   
|80  44  27 | 5   0   0   
|77  42  24 | 11  0   0   
|78  46  25 | 10  0   0   
|84  47  26 | 0   1   0   
|88  49  30 | 0   7   1   
|89  47  29 | 0   0   3   
|98  54  37 | 0   0   2   
|98  54  35 | 4   20  0   
|92  66  45 | 30  47  4   
|52  36  37 | 19  31  20  
|35  17  22 | 0   10  27  
|57  40  29 | 0   6   13  
|119 102 90 | 0   8   0   
|150 134 121| 0   3   0   
|147 134 127| 2   4   28  
|145 136 121| 4   8   41  
|130 124 105| 0   1   27  
|109 105 91 | 0   0   12  
|161 157 154| 0   1   4   
|168 168 171| 0   1   2   
|164 168 174| 3   0   3   
|137 141 150| 0   0   0   
|139 143 151| 0   0   0   
|137 141 149| 0   0   0   
|141 143 153| 9   5   0   
|155 152 162| 15  19  0   
|84  84  92 | 10  19  11  
|49  50  56 | 6   23  32  
|73  74  74 | 0   0   9   
|87  89  83 | 0   0   0   
|96  96  92 | 0   0   0   
|135 135 132| 0   0   0   
|148 150 150| 0   0   0   
|150 155 154| 0   0   0   
|127 128 130| 39  34  39  
|66  64  67 | 9   7   21  
|84  82  85 | 0   0   6   
|113 110 112| 0   0   0   
|158 154 156| 0   0   0   
|164 160 166| 11  17  0   
|146 142 153| 13  12  0   
|89  87  99 | 1   0   0   
|75  75  83 | 0   0   0   
|86  88  91 | 0   0   0   
|80  79  80 | 0   4   0   
|83  79  81 | 0   15  0   
|87  78  81 | 0   14  1   
|93  86  83 | 16  10  11  
|92  89  81 | 31  13  12  
|92  94  84 | 15  11  0   
|88  90  82 | 0   2   0   
|115 116 113| 0   0   12  
|136 127 121| 0   0   9   
|154 153 143| 0   0   0   
|157 160 155| 3   0   0   
|152 161 164| 9   1   0   
|148 158 163| 10  2   0   
|135 145 154| 8   4   0   
|128 135 148| 20  13  0   
|133 139 151| 27  14  3   
|141 144 153| 0   0   0   
|141 147 151| 0   0   0   
|157 160 159| 0   0   1   
|213 212 204| 0   0   7   
|200 201 197| 0   0   0   
|137 145 147| 22  4   0   
|120 130 138| 41  21  1   
|115 128 139| 19  11  17  
|123 133 141| 0   0   7   
|109 111 116| 0   0   0   
|176 172 171| 0   0   0   
|211 209 213| 26  27  0   
|194 191 199| 31  23  0   
|142 138 146| 20  5   0   
|171 169 175| 13  2   0   
|200 197 195| 6   8   7   
|197 192 187| 0   1   9   
|191 182 175| 0   0   0   
|195 185 177| 0   0   0   
|206 200 193| 0   0   9   
|213 209 201| 0   0   11  
|173 172 167| 0   0   5   
|128 130 128| 9   0   0   
|123 132 134| 14  0   0   
|129 139 143| 17  0   0   
|127 138 142| 24  12  0   
|122 129 131| 28  9   0   
|126 127 133| 28  0   0   
|131 129 129| 34  0   0   
|135 133 118| 43  1   0   
|121 114 93 | 40  0   0   
|147 133 117| 37  0   0   
|170 150 141| 41  0   0   
|156 127 113| 37  0   0   
|144 109 85 | 30  0   0   
|146 102 75 | 23  0   0   
|156 100 77 | 13  0   0   
|155 96  72 | 7   0   0   
|152 90  67 | 7   0   0   
|153 92  67 | 0   0   0   
|144 88  60 | 0   0   0   
|139 82  53 | 0   0   0   
|138 80  49 | 0   0   0   
|137 78  49 | 0   0   0   
|128 72  47 | 0   0   0   
|125 72  49 | 0   1   0   
|118 70  46 | 0   3   0   
|117 70  46 | 0   5   0   
|118 70  48 | 0   5   0   
|122 73  51 | 0   4   0   
|116 69  45 | 0   3   0   
|108 64  41 | 0   4   0   
|105 61  38 | 0   3   0   
|106 62  35 | 0   0   0   
|106 62  34 | 0   2   0   
|105 61  33 | 0   0   0   
|97  61  35 | 0   0   0   
|93  57  36 | 0   0   0   
|91  58  33 | 0   0   0   
|88  54  29 | 0   1   0   
|90  49  31 | 0   2   0   
|88  46  29 | 0   2   0   
|88  50  31 | 0   1   0   
|83  45  28 | 0   1   0   
|82  45  27 | 0   0   0   
|80  46  27 | 0   0   0   
|76  43  27 | 0   5   0   
|77  46  27 | 0   6   0   
|75  42  27 | 6   0   0   
|71  40  23 | 7   0   0   
|72  42  22 | 8   1   0   
|77  46  25 | 0   7   0   
|86  50  31 | 0   7   0   
|88  48  30 | 0   0   1   
|93  52  33 | 0   0   0   
|96  56  33 | 8   18  3   
|70  48  23 | 38  46  11  
|40  26  22 | 32  36  15  
|52  35  34 | 6   11  12  
|87  71  58 | 0   2   0   
|139 121 111| 0   0   0   
|153 136 122| 0   0   0   
|142 125 112| 0   0   26  
|122 109 91 | 5   7   47  
|116 104 85 | 0   2   29  
|87  80  64 | 0   0   5   
|141 135 126| 0   0   0   
|169 166 169| 0   0   2   
|172 174 179| 4   0   3   
|143 148 155| 6   0   0   
|133 140 148| 0   0   0   
|140 145 154| 0   0   0   
|140 142 152| 0   0   0   
|152 148 160| 10  19  0   
|120 120 129| 12  16  5   
|49  53  59 | 16  18  24  
|64  71  72 | 0   0   9   
|78  83  79 | 0   0   0   
|85  85  80 | 0   0   0   
|122 122 120| 0   0   0   
|150 151 150| 0   0   0   
|148 150 148| 0   0   0   
|150 151 153| 36  26  29  
|91  92  96 | 10  1   11  
|69  68  72 | 0   0   0   
|105 103 106| 0   0   0   
|129 124 128| 0   0   0   
|124 117 122| 0   6   0   
|100 92  103| 7   13  0   
|90  84  94 | 5   0   0   
|79  78  86 | 4   0   0   
|83  84  86 | 2   1   0   
|81  83  82 | 0   13  0   
|85  84  82 | 0   12  0   
|89  82  83 | 0   3   4   
|87  82  76 | 11  0   2   
|86  83  73 | 29  1   0   
|92  91  83 | 23  9   0   
|95  91  86 | 2   8   0   
|102 98  97 | 0   0   2   
|104 91  78 | 0   0   5   
|118 107 91 | 10  2   0   
|136 131 117| 18  4   2   
|151 150 141| 23  9   5   
|157 159 153| 24  13  3   
|162 165 167| 16  10  0   
|177 179 185| 17  11  0   
|182 184 194| 31  21  3   
|180 181 190| 10  5   8   
|179 181 188| 0   0   1   
|145 146 149| 0   0   7   
|191 190 183| 0   0   16  
|210 213 208| 0   0   4   
|155 160 161| 14  0   0   
|132 144 150| 36  17  2   
|125 139 149| 31  20  23  
|132 143 152| 0   0   14  
|108 114 121| 0   0   0   
|171 173 175| 0   0   0   
|206 205 210| 23  28  1   
|184 182 189| 26  24  0   
|143 142 149| 14  4   0   
|170 168 173| 8   0   0   
|200 197 196| 6   8   10  
|204 199 192| 2   9   15  
|194 186 179| 0   0   6   
|195 187 181| 0   0   0   
|211 205 200| 0   0   9   
|218 213 207| 0   0   17  
|212 206 202| 6   1   9   
|171 170 170| 16  0   0   
|132 136 140| 26  0   0   
|130 137 142| 29  0   0   
|151 156 161| 32  10  0   
|151 155 159| 36  13  0   
|158 156 160| 37  0   0   
|158 152 150| 37  0   0   
|136 125 114| 39  0   0   
|145 130 113| 39  0   0   
|170 150 135| 34  0   0   
|157 130 117| 34  0   0   
|138 102 83 | 30  0   0   
|150 106 81 | 16  0   0   
|156 108 78 | 4   0   0   
|156 101 75 | 0   0   0   
|152 94  71 | 0   0   0   
|153 94  71 | 0   0   0   
|150 93  71 | 0   0   0   
|140 86  59 | 0   0   0   
|135 80  53 | 0   0   0   
|135 80  52 | 0   0   0   
|129 72  45 | 0   1   0   
|122 68  44 | 0   0   0   
|123 74  49 | 0   0   0   
|117 70  48 | 0   0   0   
|119 73  50 | 0   1   0   
|118 72  49 | 0   2   0   
|117 69  46 | 0   3   0   
|108 62  41 | 0   3   0   
|107 64  41 | 0   2   0   
|100 61  37 | 0   2   0   
|99  59  33 | 0   0   0   
|100 59  32 | 0   0   0   
|99  60  34 | 0   0   0   
|95  60  35 | 0   0   0   
|90  57  36 | 0   0   0   
|87  54  30 | 0   0   0   
|84  51  27 | 0   2   0   
|85  49  30 | 0   2   0   
|83  47  26 | 0   2   0   
|82  44  25 | 0   0   0   
|81  45  26 | 0   0   0   
|79  45  26 | 0   0   0   
|78  46  26 | 0   0   0   
|73  42  26 | 0   5   0   
|73  44  26 | 0   6   0   
|72  43  29 | 6   1   0   
|69  41  25 | 7   0   0   
|71  43  23 | 4   3   0   
|73  45  24 | 0   9   0   
|82  50  30 | 0   4   0   
|83  47  28 | 0   0   0   
|90  54  31 | 0   0   0   
|94  57  31 | 19  23  5   
|66  41  15 | 43  45  13  
|39  21  15 | 34  35  8   
|75  56  52 | 12  14  0   
|90  71  56 | 0   0   0   
|153 136 122| 0   0   0   
|141 123 106| 0   0   0   
|121 102 81 | 0   0   21  
|114 97  74 | 10  9   55  
|109 93  72 | 0   6   41  
|103 90  69 | 0   0   9   
|114 102 91 | 0   0   0   
|160 156 156| 0   0   0   
|167 167 173| 7   0   0   
|156 162 168| 9   0   1   
|129 138 144| 0   0   0   
|141 143 154| 0   0   0   
|140 142 152| 0   0   0   
|147 146 156| 8   16  0   
|149 151 160| 16  14  0   
|55  62  69 | 20  14  14  
|53  63  64 | 2   0   9   
|79  84  80 | 0   0   0   
|81  83  78 | 0   0   0   
|105 105 102| 0   0   0   
|142 142 141| 0   0   0   
|153 153 152| 0   0   0   
|162 164 166| 23  16  16  
|115 117 123| 3   0   0   
|73  74  78 | 0   0   0   
|90  89  91 | 0   0   0   
|93  89  91 | 0   0   0   
|84  78  81 | 0   2   0   
|84  76  82 | 4   10  0   
|89  84  91 | 6   5   0   
|86  84  87 | 8   0   0   
|84  86  85 | 5   3   0   
|81  83  80 | 0   10  0   
|84  84  81 | 0   4   0   
|85  82  79 | 0   0   8   
|78  74  70 | 14  0   2   
|81  79  70 | 32  0   0   
|89  83  79 | 31  6   0   
|91  85  83 | 16  13  0   
|97  91  93 | 6   7   0   
|114 92  74 | 8   1   0   
|105 84  63 | 16  2   0   
|125 109 85 | 26  8   3   
|139 127 105| 33  18  8   
|142 132 114| 35  24  7   
|166 159 146| 32  25  1   
|186 180 175| 21  21  0   
|214 211 207| 28  27  0   
|224 222 222| 27  24  7   
|232 230 231| 0   0   6   
|208 207 204| 0   0   7   
|204 205 197| 0   0   13  
|214 214 207| 3   0   4   
|186 186 182| 9   0   0   
|181 186 186| 21  8   0   
|175 184 189| 23  17  12  
|152 162 167| 0   0   5   
|123 130 137| 0   0   0   
|132 137 143| 0   0   0   
|150 154 159| 18  19  0   
|127 132 137| 23  22  0   
|125 126 131| 7   1   0   
|180 179 183| 0   0   0   
|184 181 181| 0   1   5   
|198 194 189| 1   11  14  
|202 196 190| 0   4   12  
|175 169 167| 0   0   5   
|171 166 163| 0   0   0   
|203 199 191| 0   0   9   
|214 212 207| 11  9   14  
|210 208 206| 20  6   1   
|153 154 159| 23  0   0   
|130 134 138| 29  0   0   
|160 165 169| 32  0   0   
|166 168 170| 36  1   0   
|153 149 151| 38  0   0   
|141 131 129| 37  0   0   
|143 126 119| 36  0   0   
|162 136 125| 36  0   0   
|155 123 108| 32  0   0   
|144 108 87 | 25  0   0   
|150 109 80 | 16  0   0   
|160 113 78 | 3   0   0   
|159 109 76 | 0   0   0   
|153 100 71 | 0   1   0   
|152 97  72 | 0   1   0   
|149 94  72 | 0   0   0   
|142 88  65 | 0   0   0   
|136 84  62 | 0   0   0   
|132 80  53 | 0   0   0   
|134 80  52 | 0   1   0   
|128 73  47 | 0   1   0   
|125 72  49 | 0   0   0   
|125 78  51 | 0   0   0   
|120 75  50 | 0   0   0   
|116 71  47 | 0   0   0   
|110 65  42 | 0   3   0   
|111 65  43 | 0   5   0   
|108 65  44 | 0   4   0   
|100 60  38 | 0   2   0   
|94  59  37 | 0   1   0   
|96  61  35 | 0   0   0   
|94  59  29 | 0   0   0   
|89  53  26 | 0   0   0   
|94  61  36 | 0   0   0   
|87  56  33 | 0   0   0   
|78  47  24 | 0   0   0   
|77  46  20 | 0   1   0   
|74  46  23 | 0   2   0   
|81  49  28 | 0   3   0   
|79  47  27 | 0   0   0   
|79  46  28 | 0   0   0   
|75  45  26 | 0   0   0   
|74  44  28 | 0   1   0   
|80  51  36 | 0   4   0   
|71  43  29 | 0   4   0   
|68  41  27 | 6   0   0   
|75  47  31 | 10  0   0   
|74  47  28 | 7   5   0   
|71  44  24 | 0   10  0   
|75  44  27 | 0   3   0   
|80  45  26 | 0   0   0   
|88  52  30 | 0   3   0   
|92  57  29 | 31  26  2   
|76  49  22 | 43  39  8   
|57  37  28 | 31  26  2   
|94  71  59 | 9   4   0   
|117 95  73 | 0   0   0   
|144 122 107| 0   0   0   
|137 114 91 | 0   0   0   
|118 94  70 | 0   0   18  
|129 105 82 | 7   13  55  
|120 96  75 | 2   14  57  
|116 95  72 | 0   0   22  
|111 94  81 | 0   0   0   
|153 145 143| 0   0   0   
|165 165 167| 5   0   0   
|167 171 178| 3   2   1   
|138 143 150| 0   0   0   
|138 143 150| 0   0   0   
|138 141 149| 0   0   0   
|134 139 148| 7   6   0   
|149 157 166| 23  9   0   
|92  101 109| 25  8   5   
|44  54  58 | 8   0   6   
|72  74  75 | 0   0   0   
|84  83  81 | 0   0   0   
|94  90  88 | 0   0   0   
|136 132 130| 0   0   0   
|144 146 146| 0   0   0   
|125 123 129| 21  15  9   
|91  92  97 | 6   0   0   
|86  87  91 | 0   0   0   
|86  86  90 | 0   0   0   
|85  82  83 | 0   4   0   
|90  84  85 | 0   12  0   
|96  86  89 | 0   9   0   
|87  81  85 | 4   3   0   
|83  83  83 | 4   0   0   
|83  84  79 | 0   0   0   
|80  82  76 | 0   0   0   
|82  81  78 | 0   0   5   
|79  78  76 | 1   0   16  
|78  77  72 | 15  0   4   
|69  70  62 | 40  6   0   
|68  66  65 | 42  10  0   
|82  76  84 | 28  18  0   
|101 95  99 | 21  19  0   
|120 94  73 | 15  9   0   
|125 96  73 | 14  6   0   
|139 112 86 | 12  2   0   
|148 125 94 | 11  4   0   
|147 125 96 | 13  11  0   
|151 136 110| 15  13  0   
|157 145 124| 15  15  0   
|145 137 120| 16  19  0   
|163 157 144| 27  25  0   
|190 187 177| 19  14  9   
|217 214 206| 0   1   12  
|227 225 216| 0   4   17  
|234 229 219| 1   0   5   
|236 232 224| 1   0   0   
|235 233 227| 3   0   0   
|227 230 229| 7   7   0   
|186 192 196| 0   0   0   
|135 141 148| 0   0   0   
|123 129 134| 2   5   0   
|119 129 133| 15  15  0   
|126 134 139| 16  14  0   
|126 132 136| 9   5   0   
|170 174 177| 0   0   0   
|178 178 176| 0   0   0   
|173 171 166| 0   4   2   
|195 191 187| 0   6   10  
|189 184 182| 0   0   8   
|153 151 147| 0   0   0   
|164 163 157| 0   0   0   
|190 187 181| 0   0   0   
|195 193 193| 8   2   0   
|165 168 170| 8   0   0   
|124 130 134| 13  0   0   
|122 128 131| 25  0   0   
|112 115 115| 34  0   0   
|119 116 108| 39  0   0   
|106 96  87 | 37  0   0   
|132 110 104| 35  0   0   
|145 113 104| 32  1   0   
|147 108 87 | 23  2   0   
|163 122 90 | 12  0   0   
|169 123 83 | 5   0   0   
|161 111 70 | 0   0   0   
|152 103 66 | 0   0   0   
|149 102 71 | 0   1   0   
|155 103 75 | 0   1   0   
|146 92  68 | 0   0   0   
|133 81  59 | 0   0   0   
|133 82  58 | 0   0   0   
|132 80  52 | 0   2   0   
|132 77  49 | 0   3   0   
|133 76  50 | 0   0   0   
|123 70  47 | 0   0   0   
|122 74  49 | 0   0   0   
|114 68  42 | 0   0   0   
|110 67  42 | 0   0   0   
|107 62  40 | 0   5   0   
|106 63  42 | 0   6   0   
|105 62  41 | 0   4   0   
|99  61  41 | 0   0   0   
|90  60  38 | 0   0   0   
|90  58  33 | 0   0   0   
|88  54  27 | 0   0   0   
|89  57  28 | 0   1   0   
|79  49  25 | 0   1   0   
|82  52  30 | 0   0   0   
|79  51  27 | 0   1   0   
|83  55  30 | 0   1   0   
|77  53  30 | 0   1   0   
|76  51  29 | 0   0   0   
|77  50  29 | 0   0   0   
|79  51  31 | 0   0   0   
|78  50  32 | 0   0   0   
|77  49  32 | 0   2   0   
|74  45  32 | 2   5   0   
|75  49  35 | 3   2   0   
|74  44  31 | 8   0   0   
|73  44  30 | 13  0   0   
|73  46  28 | 11  3   0   
|76  48  30 | 1   10  0   
|76  43  28 | 0   2   0   
|79  43  25 | 0   0   0   
|84  47  27 | 5   11  0   
|86  52  25 | 39  35  0   
|81  54  29 | 33  28  2   
|70  43  34 | 22  16  0   
|92  67  49 | 10  1   0   
|159 133 105| 5   0   0   
|129 103 82 | 8   0   0   
|112 86  59 | 1   0   0   
|125 98  69 | 0   0   11  
|122 94  72 | 0   7   46  
|134 102 84 | 0   17  63  
|125 97  71 | 0   8   37  
|118 99  81 | 0   0   3   
|132 120 116| 0   0   0   
|162 159 162| 0   0   0   
|164 167 173| 0   3   4   
|154 159 164| 0   8   8   
|135 140 145| 0   0   0   
|139 142 152| 0   0   0   
|132 144 151| 0   0   0   
|137 149 158| 28  8   0   
|138 150 157| 21  3   0   
|42  50  56 | 3   0   0   
|60  63  63 | 0   0   0   
|79  76  75 | 0   0   0   
|92  88  86 | 0   0   0   
|100 95  95 | 0   0   0   
|85  81  83 | 0   0   0   
|74  73  79 | 17  15  4   
|82  83  89 | 11  1   0   
|82  83  90 | 8   0   0   
|80  83  86 | 0   0   0   
|88  90  88 | 0   10  0   
|87  84  81 | 0   15  0   
|89  79  78 | 0   8   0   
|89  81  83 | 0   0   0   
|80  79  76 | 0   0   0   
|82  83  75 | 0   0   0   
|76  80  72 | 0   0   0   
|74  77  73 | 0   0   5   
|67  65  66 | 0   0   20  
|47  48  46 | 19  2   5   
|36  38  32 | 46  13  0   
|44  44  47 | 50  15  0   
|67  65  73 | 31  19  0   
|85  83  87 | 19  24  0   
|126 97  76 | 15  17  0   
|124 92  69 | 8   8   0   
|143 114 84 | 0   2   0   
|153 127 93 | 0   0   0   
|158 134 101| 0   0   0   
|161 140 107| 0   0   0   
|150 132 102| 0   0   0   
|122 109 84 | 0   1   0   
|126 115 100| 9   6   0   
|137 128 115| 15  6   0   
|151 145 131| 8   1   4   
|179 176 163| 0   0   10  
|210 204 191| 0   0   6   
|231 223 212| 0   0   0   
|232 226 215| 0   0   0   
|227 224 218| 0   0   0   
|203 200 202| 0   2   2   
|170 170 177| 0   0   0   
|141 147 155| 14  10  7   
|130 142 148| 23  19  6   
|128 138 144| 9   8   0   
|123 129 136| 4   5   0   
|155 160 166| 6   6   7   
|168 170 173| 0   0   0   
|168 169 168| 0   0   0   
|167 168 165| 10  11  13  
|200 199 197| 3   0   20  
|213 211 206| 0   0   2   
|153 155 149| 0   0   0   
|182 180 176| 0   0   0   
|210 206 208| 3   1   0   
|182 177 185| 12  0   0   
|135 131 137| 11  0   0   
|148 150 152| 26  0   0   
|134 137 134| 44  0   0   
|136 133 127| 44  3   0   
|118 104 98 | 38  9   0   
|107 83  75 | 30  8   0   
|144 107 92 | 24  4   0   
|162 119 97 | 12  0   0   
|169 124 93 | 0   0   0   
|163 115 79 | 0   0   0   
|165 114 77 | 0   0   0   
|156 106 72 | 0   0   0   
|152 102 72 | 0   0   0   
|149 96  69 | 0   3   0   
|143 89  64 | 1   1   0   
|139 85  63 | 0   0   0   
|134 82  59 | 0   0   0   
|132 80  55 | 0   0   0   
|132 79  49 | 0   0   0   
|127 75  45 | 0   0   0   
|119 69  44 | 0   0   0   
|114 65  40 | 0   0   0   
|108 63  39 | 0   1   0   
|108 63  40 | 0   3   0   
|108 63  43 | 0   4   0   
|103 62  41 | 0   5   0   
|95  58  37 | 0   1   0   
|90  59  34 | 0   0   0   
|83  55  32 | 0   0   0   
|85  57  31 | 0   0   0   
|85  54  29 | 0   0   0   
|82  52  26 | 0   0   0   
|78  50  26 | 0   1   0   
|78  50  26 | 0   1   0   
|81  53  28 | 0   0   0   
|85  52  29 | 0   0   0   
|81  54  32 | 0   0   0   
|78  53  31 | 0   0   0   
|81  54  33 | 0   0   0   
|75  50  29 | 0   0   0   
|75  49  31 | 0   0   0   
|76  49  34 | 3   0   0   
|76  49  34 | 5   5   0   
|73  47  35 | 4   4   0   
|76  44  32 | 5   0   0   
|79  48  34 | 10  0   0   
|75  45  29 | 11  4   0   
|75  46  28 | 3   9   0   
|76  45  28 | 0   3   0   
|76  44  26 | 0   0   0   
|82  47  26 | 7   14  0   
|85  51  25 | 37  42  0   
|78  47  24 | 25  25  0   
|57  31  15 | 1   0   0   
|103 77  55 | 3   1   0   
|161 136 105| 4   0   0   
|141 116 89 | 6   0   0   
|116 91  63 | 2   0   0   
|116 90  61 | 0   0   5   
|126 99  73 | 0   3   32  
|130 100 78 | 0   14  61  
|129 99  77 | 0   14  50  
|122 97  81 | 0   0   15  
|120 105 96 | 0   0   0   
|158 151 150| 0   0   0   
|166 168 173| 0   2   4   
|163 169 177| 0   5   8   
|134 140 145| 0   0   0   
|141 146 150| 0   0   0   
|136 145 149| 0   0   0   
|136 145 153| 20  4   0   
|153 162 171| 18  8   0   
|84  90  99 | 0   0   0   
|33  36  39 | 0   0   0   
|73  74  75 | 0   0   0   
|80  80  78 | 0   0   0   
|78  77  75 | 0   0   0   
|83  82  83 | 0   0   0   
|88  86  91 | 15  16  0   
|85  85  86 | 10  1   0   
|84  84  84 | 11  0   0   
|83  85  82 | 2   0   0   
|85  86  82 | 0   5   0   
|85  82  77 | 0   9   0   
|91  82  81 | 0   2   0   
|87  81  77 | 0   0   0   
|80  78  73 | 0   0   0   
|75  76  70 | 0   0   0   
|66  71  65 | 0   1   5   
|45  50  48 | 0   0   16  
|28  30  34 | 0   0   23  
|37  40  42 | 26  5   5   
