INDEX  ROW  COLUMN R   G   B
2398   38   30     177 181 179
2399   38   31     181 178 186
2400   38   32     182 179 178
2401   38   33     175 179 176
2402   38   34     183 176 175
2403   38   35     171 166 168
2406   38   38     184 180 177
2407   38   39     186 180 182
2428   38   60     179 181 182
2457   39   25     175 179 184
2458   39   26     177 181 180
2459   39   27     179 182 181
2460   39   28     179 181 180
2461   39   29     176 180 184
2462   39   30     186 178 180
2463   39   31     178 183 184
2465   39   33     179 181 186
2467   39   35     179 175 172
2469   39   37     182 176 173
2470   39   38     176 180 179
2471   39   39     178 180 181
2531   40   35     179 183 181
2532   40   36     185 177 182
2533   40   37     178 182 180
2596   41   36     180 182 179
