INDEX  ROW  COLUMN R   G   B
5258   42   10     255 229 221
5259   42   11     206 174 168
5260   42   12     246 209 199
5261   42   13     255 227 214
5263   42   15     243 212 189
5266   42   18     100 79  61
5299   42   51     165 129 113
5300   42   52     255 246 227
5304   42   56     255 244 198
5305   42   57     255 236 188
5306   42   58     255 253 210
5307   42   59     244 226 178
5308   42   60     255 238 194
5309   42   61     255 244 195
5312   42   64     255 229 170
5313   42   65     255 221 177
5314   42   66     215 175 141
5315   42   67     234 197 160
5316   42   68     245 208 159
5330   42   82     108 69  35
5332   42   84     114 72  58
5333   42   85     159 117 98
5335   42   87     102 78  68
5346   42   98     114 97  85
5351   42   103    115 98  76
5355   42   107    255 230 216
5356   42   108    248 214 195
5357   42   109    236 216 198
5358   42   110    202 160 148
5384   43   8      113 70  34
5386   43   10     255 239 227
5387   43   11     210 179 168
5388   43   12     250 208 193
5389   43   13     255 246 231
5391   43   15     138 108 88
5428   43   52     242 224 194
5429   43   53     198 178 152
5430   43   54     135 111 74
5431   43   55     233 203 173
5432   43   56     255 223 189
5435   43   59     255 237 202
5436   43   60     255 238 207
5437   43   61     255 234 201
5438   43   62     255 244 215
5439   43   63     228 183 155
5440   43   64     180 138 87
5441   43   65     192 149 117
5442   43   66     168 134 107
5443   43   67     184 161 134
5457   43   81     193 151 120
5458   43   82     107 65  34
5461   43   85     203 158 133
5474   43   98     147 127 112
5479   43   103    102 88  57
5481   43   105    145 103 91
5483   43   107    255 217 211
5485   43   109    254 229 207
5486   43   110    203 145 122
5488   43   112    136 95  73
5512   44   8      107 65  36
5514   44   10     255 241 226
5515   44   11     211 182 161
5516   44   12     238 207 182
5559   44   55     132 110 76
5560   44   56     123 91  67
5561   44   57     106 81  56
5562   44   58     135 108 80
5563   44   59     190 161 135
5564   44   60     161 134 109
5565   44   61     212 183 156
5566   44   62     177 151 125
5567   44   63     201 176 150
5568   44   64     142 115 87
5569   44   65     180 146 119
5570   44   66     121 96  72
5571   44   67     109 92  68
5583   44   79     92  68  48
5584   44   80     255 228 204
5585   44   81     176 138 109
5586   44   82     155 112 87
5588   44   84     111 74  55
5602   44   98     174 153 131
5604   44   100    99  78  59
5609   44   105    250 220 206
5611   44   107    255 251 239
5613   44   109    221 176 164
5614   44   110    220 158 136
5615   44   111    255 223 200
5640   45   8      206 167 136
5641   45   9      247 230 215
5642   45   10     193 175 164
5643   45   11     232 212 195
5644   45   12     239 211 195
5673   45   41     107 77  54
5674   45   42     111 91  71
5675   45   43     110 88  68
5676   45   44     119 97  77
5677   45   45     108 85  65
5679   45   47     92  70  53
5680   45   48     91  70  50
5681   45   49     97  80  52
5684   45   52     115 98  67
5685   45   53     140 128 100
5686   45   54     194 185 153
5687   45   55     145 123 97
5690   45   58     102 77  55
5713   45   81     98  62  36
5714   45   82     196 157 127
5728   45   96     101 77  60
5729   45   97     107 87  60
5730   45   98     147 126 105
5733   45   101    123 104 84
5739   45   107    255 245 220
5741   45   109    211 147 140
5742   45   110    223 163 136
5743   45   111    138 87  65
5744   45   112    195 152 137
5769   46   9      246 222 205
5770   46   10     242 228 222
5771   46   11     255 254 241
5772   46   12     216 194 179
5798   46   38     163 138 110
5799   46   39     151 121 93
5800   46   40     161 126 102
5801   46   41     172 141 119
5802   46   42     150 126 104
5803   46   43     172 149 125
5804   46   44     173 149 124
5805   46   45     169 146 122
5806   46   46     177 152 131
5807   46   47     162 139 121
5808   46   48     165 145 121
5809   46   49     161 139 109
5810   46   50     152 133 103
5811   46   51     154 133 108
5812   46   52     146 131 105
5813   46   53     117 106 80
5814   46   54     91  82  51
5817   46   57     91  67  52
5818   46   58     108 85  69
5819   46   59     92  69  54
5820   46   60     92  69  51
5821   46   61     122 96  80
5841   46   81     189 152 125
5842   46   82     202 164 134
5856   46   96     103 82  61
5857   46   97     108 88  61
5858   46   98     135 115 91
5861   46   101    134 114 91
5869   46   109    197 116 98
5871   46   111    109 68  44
5872   46   112    219 184 169
5925   47   37     91  71  41
5926   47   38     94  73  42
5927   47   39     95  72  47
5928   47   40     102 77  66
5944   47   56     98  75  59
5945   47   57     95  74  55
5946   47   58     91  71  52
5947   47   59     101 79  62
5949   47   61     95  71  54
5952   47   64     92  70  51
5968   47   80     132 108 85
5970   47   82     169 135 105
5984   47   96     100 79  61
5986   47   98     129 109 88
5989   47   101    109 88  71
5991   47   103    93  57  44
5996   47   108    234 189 161
5997   47   109    242 177 155
5998   47   110    108 69  54
6000   47   112    133 106 97
6001   47   113    122 100 98
6002   47   114    104 89  84
6052   48   36     91  65  49
6067   48   51     92  76  63
6070   48   54     101 75  55
6074   48   58     91  76  51
6075   48   59     100 86  58
6080   48   64     102 76  52
6081   48   65     102 77  52
6097   48   81     242 209 186
6098   48   82     113 82  50
6113   48   97     96  74  58
6117   48   101    121 99  86
6124   48   108    223 188 156
6128   48   112    153 129 125
6180   49   36     93  70  39
6181   49   37     94  75  47
6183   49   39     92  84  70
6195   49   51     109 86  68
6196   49   52     100 72  47
6197   49   53     107 80  53
6198   49   54     109 82  61
6199   49   55     94  76  49
6200   49   56     97  83  58
6202   49   58     99  78  52
6204   49   60     99  75  52
6205   49   61     95  81  57
6206   49   62     111 89  61
6207   49   63     114 90  66
6208   49   64     121 98  69
6209   49   65     120 101 74
6210   49   66     114 98  78
6225   49   81     118 93  59
6226   49   82     99  74  34
6245   49   101    154 135 121
6249   49   105    153 142 126
6253   49   109    138 111 86
6255   49   111    237 212 211
6256   49   112    184 158 154
6258   49   114    146 127 121
6283   50   11     118 78  72
6284   50   12     173 145 135
6285   50   13     204 170 158
6286   50   14     255 232 218
6287   50   15     242 189 173
6288   50   16     152 135 125
6307   50   35     144 119 81
6308   50   36     138 116 82
6309   50   37     141 126 100
6310   50   38     146 130 112
6323   50   51     167 147 125
6324   50   52     177 151 125
6325   50   53     176 154 129
6338   50   66     115 107 89
6355   50   83     118 86  75
6356   50   84     105 77  64
6366   50   94     236 198 173
6367   50   95     109 64  53
6369   50   97     106 92  64
6372   50   100    91  74  53
6373   50   101    125 109 86
6376   50   104    155 128 111
6377   50   105    92  78  62
6384   50   112    184 156 152
6386   50   114    104 82  85
6410   51   10     155 93  88
6411   51   11     216 175 168
6412   51   12     251 217 203
6413   51   13     162 104 86
6414   51   14     251 186 162
6415   51   15     213 126 94
6416   51   16     145 147 141
6482   51   82     94  63  51
6483   51   83     91  56  34
6484   51   84     106 76  57
6485   51   85     147 123 107
6486   51   86     135 114 102
6493   51   93     133 90  52
6494   51   94     253 213 175
6495   51   95     165 115 74
6497   51   97     145 123 117
6500   51   100    176 145 132
6504   51   104    153 133 117
6505   51   105    174 166 148
6510   51   110    199 171 155
6512   51   112    121 98  95
6535   52   7      100 73  64
6539   52   11     255 246 233
6540   52   12     241 216 205
6541   52   13     254 228 219
6542   52   14     245 220 211
6543   52   15     253 234 220
6578   52   50     93  68  52
6579   52   51     115 85  73
6580   52   52     120 101 83
6581   52   53     147 126 120
6582   52   54     123 107 99
6610   52   82     98  69  46
6611   52   83     113 77  47
6612   52   84     94  64  42
6613   52   85     187 159 139
6614   52   86     179 154 133
6618   52   90     94  60  42
6619   52   91     115 78  46
6620   52   92     177 134 91
6621   52   93     229 180 131
6622   52   94     197 156 103
6623   52   95     199 143 97
6625   52   97     184 162 145
6627   52   99     115 79  49
6628   52   100    201 166 134
6631   52   103    96  74  55
6632   52   104    155 142 128
6633   52   105    177 163 139
6634   52   106    161 151 123
6638   52   110    128 103 84
6639   52   111    255 246 238
6640   52   112    130 113 105
6650   52   122    130 109 95
6651   52   123    138 118 106
6652   52   124    120 106 89
6657   53   1      121 107 92
6700   53   44     155 111 95
6701   53   45     126 87  71
6702   53   46     105 64  48
6703   53   47     99  54  39
6704   53   48     95  59  39
6705   53   49     104 73  47
6708   53   52     109 75  47
6709   53   53     92  68  45
6725   53   69     129 115 85
6726   53   70     174 163 137
6738   53   82     91  66  38
6739   53   83     150 117 87
6740   53   84     197 173 151
6741   53   85     255 226 203
6742   53   86     148 121 99
6747   53   91     107 64  29
6748   53   92     242 196 147
6749   53   93     231 186 131
6750   53   94     207 165 116
6751   53   95     169 123 80
6752   53   96     120 98  70
6753   53   97     229 209 172
6754   53   98     141 106 62
6755   53   99     202 163 112
6756   53   100    195 157 104
6757   53   101    102 67  22
6758   53   102    133 101 51
6759   53   103    186 169 154
6760   53   104    187 178 167
6761   53   105    202 186 157
6765   53   109    208 181 154
6766   53   110    219 203 189
6767   53   111    166 151 143
6768   53   112    171 154 147
6773   53   117    153 127 112
6774   53   118    143 122 108
6775   53   119    146 125 113
6776   53   120    112 89  73
6778   53   122    146 123 105
6779   53   123    167 150 130
6780   53   124    134 118 95
6781   53   125    105 88  70
6782   53   126    239 221 199
6783   53   127    208 188 170
6784   53   128    208 188 170
6785   54   1      238 217 198
6787   54   3      112 92  72
6788   54   4      99  81  63
6819   54   35     112 76  55
6820   54   36     178 149 124
6821   54   37     174 141 117
6822   54   38     155 122 99
6823   54   39     156 121 101
6824   54   40     164 130 107
6825   54   41     174 130 117
6826   54   42     237 193 166
6830   54   46     255 237 199
6831   54   47     255 241 199
6832   54   48     252 220 179
6833   54   49     250 223 191
6834   54   50     245 213 180
6836   54   52     103 84  56
6854   54   70     142 128 104
6855   54   71     158 143 115
6856   54   72     140 129 106
6857   54   73     102 84  50
6866   54   82     172 144 122
6867   54   83     160 131 107
6868   54   84     193 166 143
6869   54   85     120 98  72
6873   54   89     191 167 147
6874   54   90     196 154 124
6875   54   91     232 193 153
6876   54   92     248 211 158
6877   54   93     255 233 186
6878   54   94     242 208 167
6879   54   95     235 203 172
6881   54   97     140 117 84
6882   54   98     135 102 57
6883   54   99     223 182 132
6884   54   100    201 164 111
6885   54   101    201 168 129
6886   54   102    212 187 146
6888   54   104    147 138 134
6889   54   105    179 165 133
6893   54   109    112 81  49
6894   54   110    155 143 137
6895   54   111    117 98  94
6896   54   112    151 127 123
6900   54   116    242 219 209
6901   54   117    162 130 113
6902   54   118    127 98  86
6903   54   119    148 119 103
6904   54   120    114 85  66
6905   54   121    152 122 103
6906   54   122    170 142 116
6907   54   123    159 133 109
6909   54   125    119 96  74
6911   54   127    154 131 109
6912   54   128    154 131 109
6913   55   1      123 99  77
6914   55   2      181 156 135
6915   55   3      140 117 89
6916   55   4      110 93  70
6944   55   32     139 69  48
6945   55   33     156 97  77
6946   55   34     183 132 103
6947   55   35     209 157 110
6948   55   36     223 175 131
6950   55   38     255 225 193
6951   55   39     255 241 213
6952   55   40     255 233 208
6953   55   41     255 224 196
6954   55   42     176 133 90
6955   55   43     146 104 66
6956   55   44     186 160 118
6957   55   45     153 130 83
6958   55   46     196 189 126
6963   55   51     152 139 118
6979   55   67     100 68  39
6980   55   68     98  76  42
6982   55   70     96  75  67
6983   55   71     101 81  71
6984   55   72     95  75  62
6994   55   82     146 121 109
6995   55   83     203 178 153
6996   55   84     129 102 71
6998   55   86     113 84  59
6999   55   87     98  76  54
7000   55   88     110 89  74
7001   55   89     175 152 125
7002   55   90     171 129 88
7003   55   91     221 183 141
7004   55   92     255 226 178
7005   55   93     192 155 112
7007   55   95     174 148 128
7008   55   96     105 86  71
7009   55   97     147 116 97
7010   55   98     172 130 97
7011   55   99     148 98  61
7012   55   100    185 139 103
7013   55   101    255 226 203
7014   55   102    176 154 132
7017   55   105    180 168 138
7021   55   109    173 144 109
7022   55   110    176 157 160
7024   55   112    113 82  79
7025   55   113    118 83  76
7026   55   114    91  56  48
7027   55   115    152 120 111
7028   55   116    215 190 177
7029   55   117    122 91  71
7030   55   118    176 147 128
7031   55   119    181 152 132
7032   55   120    164 135 111
7033   55   121    177 152 128
7034   55   122    121 93  66
7037   55   125    92  65  43
7039   55   127    180 155 132
7040   55   128    180 155 132
7041   56   1      126 103 77
7042   56   2      172 148 120
7043   56   3      141 114 81
7044   56   4      144 121 95
7046   56   6      98  92  86
7068   56   28     121 67  22
7069   56   29     169 121 95
7070   56   30     185 111 87
7071   56   31     204 134 117
7072   56   32     255 235 216
7108   56   68     92  77  65
7109   56   69     107 75  50
7110   56   70     109 79  45
7111   56   71     110 86  53
7124   56   84     239 227 195
7129   56   89     128 112 90
7130   56   90     108 86  55
7135   56   95     209 188 186
7137   56   97     212 198 164
7138   56   98     128 111 88
7140   56   100    138 131 125
7141   56   101    207 195 188
7143   56   103    91  79  76
7152   56   112    100 71  65
7153   56   113    115 80  74
7154   56   114    126 91  84
7155   56   115    245 213 206
7156   56   116    188 159 148
7157   56   117    150 115 97
7158   56   118    173 140 121
7159   56   119    181 146 127
7160   56   120    222 190 170
7161   56   121    200 168 148
7164   56   124    137 114 102
7165   56   125    161 141 117
7166   56   126    99  80  59
7167   56   127    121 102 72
7168   56   128    121 102 72
7169   57   1      96  78  43
7170   57   2      177 152 128
7171   57   3      167 135 117
7190   57   22     99  69  35
7196   57   28     255 218 184
7197   57   29     143 89  66
7199   57   31     255 232 209
7202   57   34     194 185 145
7234   57   66     132 111 78
7235   57   67     124 112 80
7236   57   68     129 101 87
7237   57   69     137 108 81
7238   57   70     135 110 81
7239   57   71     131 114 89
7249   57   81     99  74  61
7250   57   82     127 99  89
7251   57   83     196 186 154
7264   57   96     105 81  55
7265   57   97     178 166 121
7272   57   104    117 108 95
7280   57   112    255 226 220
7281   57   113    224 193 184
7282   57   114    164 127 117
7283   57   115    237 201 194
7284   57   116    185 153 141
7285   57   117    129 94  77
7286   57   118    229 195 183
7287   57   119    183 149 130
7288   57   120    228 194 175
7289   57   121    116 83  60
7290   57   122    196 163 140
7291   57   123    252 221 205
7292   57   124    217 193 180
7293   57   125    178 151 130
7294   57   126    121 101 73
7295   57   127    106 87  58
7296   57   128    106 87  58
7297   58   1      129 106 70
7298   58   2      100 73  54
7301   58   5      231 228 224
7318   58   22     126 84  44
7319   58   23     133 106 78
7324   58   28     215 162 142
7326   58   30     149 84  59
7328   58   32     105 58  33
7364   58   68     133 104 87
7365   58   69     124 106 97
7366   58   70     113 96  90
7376   58   80     92  55  29
7377   58   81     159 102 84
7378   58   82     255 223 209
7393   58   97     98  75  30
7399   58   103    148 128 109
7406   58   110    153 132 122
7407   58   111    115 97  86
7408   58   112    147 119 111
7410   58   114    228 184 176
7411   58   115    205 168 160
7412   58   116    139 109 98
7413   58   117    204 168 151
7415   58   119    218 184 170
7416   58   120    223 190 171
7417   58   121    168 134 116
7420   58   124    167 135 119
7421   58   125    155 123 101
7422   58   126    215 185 155
7423   58   127    153 126 96
7424   58   128    153 126 96
7425   59   1      215 178 139
7426   59   2      141 111 102
7428   59   4      123 110 101
7446   59   22     145 111 64
7447   59   23     152 129 96
7453   59   29     255 245 216
7455   59   31     138 105 85
7456   59   32     113 83  65
7457   59   33     116 104 87
7505   59   81     255 189 168
7526   59   102    100 71  55
7528   59   104    154 128 100
7529   59   105    97  77  56
7534   59   110    188 169 153
7537   59   113    147 115 106
7538   59   114    255 219 209
7540   59   116    201 160 151
7541   59   117    178 144 130
7542   59   118    251 215 207
7543   59   119    240 207 192
7544   59   120    245 211 192
7545   59   121    141 108 90
7546   59   122    188 156 136
7547   59   123    255 232 214
7548   59   124    158 127 109
7549   59   125    115 81  56
7550   59   126    193 157 131
7551   59   127    225 195 169
7552   59   128    225 195 169
7553   60   1      237 181 141
7555   60   3      105 97  82
7574   60   22     134 111 60
7575   60   23     128 116 80
7576   60   24     109 104 85
7577   60   25     166 171 153
7582   60   30     156 130 102
7623   60   71     111 101 86
7632   60   80     98  44  16
7634   60   82     100 79  57
7653   60   101    142 116 103
7654   60   102    101 69  51
7655   60   103    92  55  30
7656   60   104    110 80  54
7657   60   105    116 82  66
7667   60   115    228 196 191
7668   60   116    255 239 229
7669   60   117    191 157 144
7670   60   118    255 224 215
7671   60   119    255 248 234
7672   60   120    247 215 202
7673   60   121    176 142 128
7675   60   123    174 138 119
7676   60   124    219 194 173
7677   60   125    198 158 136
7678   60   126    199 158 137
7679   60   127    219 188 168
7680   60   128    219 188 168
7681   61   1      158 90  55
7702   61   22     171 140 104
7703   61   23     209 179 156
7704   61   24     138 110 94
7705   61   25     156 130 124
7706   61   26     114 96  87
7746   61   66     92  91  68
7747   61   67     107 99  79
7751   61   71     123 105 79
7752   61   72     106 87  57
7755   61   75     103 71  44
7756   61   76     123 121 106
7760   61   80     125 84  57
7773   61   93     212 195 185
7781   61   101    163 133 119
7784   61   104    105 64  47
7785   61   105    107 70  55
7786   61   106    95  57  50
7794   61   114    126 84  80
7796   61   116    103 59  50
7797   61   117    251 217 209
7799   61   119    255 239 229
7800   61   120    255 229 217
7801   61   121    182 149 132
7802   61   122    207 169 149
7803   61   123    255 227 207
7804   61   124    234 207 192
7805   61   125    255 250 236
7806   61   126    255 245 230
7807   61   127    242 211 203
7808   61   128    242 211 203
7809   62   1      160 97  76
7829   62   21     192 105 37
7831   62   23     202 156 138
7832   62   24     110 61  53
7834   62   26     112 57  47
7835   62   27     157 98  90
7836   62   28     233 203 141
7838   62   30     195 169 106
7839   62   31     106 90  28
7874   62   66     95  74  42
7875   62   67     118 92  56
7876   62   68     130 78  45
7877   62   69     107 89  62
7878   62   70     102 80  50
7879   62   71     110 88  54
7880   62   72     107 81  48
7881   62   73     100 70  42
7882   62   74     112 75  53
7883   62   75     127 89  71
7884   62   76     108 105 88
7886   62   78     101 61  33
7888   62   80     227 202 175
7889   62   81     133 135 107
7903   62   95     227 224 218
7912   62   104    103 57  45
7913   62   105    100 51  48
7914   62   106    96  54  45
7921   62   113    98  66  57
7927   62   119    175 139 124
7929   62   121    255 253 233
7932   62   124    138 107 94
7933   62   125    107 63  50
7958   63   22     202 148 122
7960   63   24     194 148 127
7961   63   25     117 61  34
7962   63   26     174 120 80
7964   63   28     253 254 163
7965   63   29     250 243 159
8001   63   65     106 79  58
8002   63   66     110 75  48
8003   63   67     131 91  61
8004   63   68     123 79  49
8005   63   69     106 86  66
8006   63   70     108 81  61
8007   63   71     103 79  56
8008   63   72     105 81  59
8009   63   73     108 82  61
8010   63   74     112 84  61
8011   63   75     107 80  59
8031   63   95     131 54  47
8032   63   96     151 108 86
8035   63   99     119 99  80
8039   63   103    114 85  75
8040   63   104    111 71  55
8041   63   105    102 68  53
8050   63   114    96  42  37
8051   63   115    95  45  39
8053   63   117    93  52  45
8057   63   121    200 168 169
8058   63   122    161 129 127
8087   64   23     210 179 147
8088   64   24     114 69  48
8090   64   26     151 105 68
8092   64   28     238 241 149
8128   64   64     167 139 118
8129   64   65     168 141 116
8130   64   66     174 139 112
8131   64   67     178 146 120
8132   64   68     170 138 111
8133   64   69     173 154 133
8134   64   70     173 148 128
8135   64   71     177 153 131
8136   64   72     188 162 141
8137   64   73     182 157 136
8138   64   74     191 165 141
8139   64   75     166 143 119
8143   64   79     104 71  36
8151   64   87     174 145 125
8152   64   88     138 98  93
8153   64   89     104 77  72
8160   64   96     175 148 113
8161   64   97     211 180 133
8162   64   98     151 128 93
8163   64   99     152 138 103
8167   64   103    171 135 114
8168   64   104    99  57  34
8172   64   108    169 147 128
8176   64   112    102 71  62
8177   64   113    97  56  50
8217   65   25     180 120 95
8219   65   27     235 224 156
8257   65   65     93  69  43
8271   65   79     249 207 174
8274   65   82     121 110 94
8289   65   97     255 243 187
8290   65   98     194 173 128
8291   65   99     136 122 80
8292   65   100    97  86  54
8295   65   103    193 155 125
8296   65   104    142 99  66
8297   65   105    94  58  23
8298   65   106    176 137 98
8299   65   107    251 221 188
8300   65   108    215 188 157
8301   65   109    110 89  55
8302   65   110    125 111 99
8304   65   112    96  69  57
8343   66   23     233 200 172
8345   66   25     149 89  64
8384   66   64     140 121 98
8385   66   65     149 128 107
8386   66   66     146 126 103
8387   66   67     150 131 106
8388   66   68     140 124 98
8389   66   69     165 138 118
8390   66   70     179 154 132
8391   66   71     111 86  64
8392   66   72     118 92  70
8393   66   73     107 83  61
8394   66   74     127 102 79
8395   66   75     127 105 86
8396   66   76     96  73  63
8398   66   78     137 97  63
8400   66   80     200 172 143
8401   66   81     130 117 94
8402   66   82     162 143 128
8403   66   83     178 156 135
8404   66   84     174 152 123
8405   66   85     153 131 102
8406   66   86     156 136 103
8407   66   87     168 142 122
8408   66   88     174 148 124
8409   66   89     177 149 133
8416   66   96     107 84  55
8418   66   98     102 79  55
8419   66   99     206 193 172
8420   66   100    105 96  79
8423   66   103    161 121 93
8424   66   104    150 105 71
8425   66   105    168 124 89
8426   66   106    176 135 92
8427   66   107    205 166 127
8428   66   108    255 245 207
8429   66   109    255 248 207
8430   66   110    211 192 168
8470   67   22     165 127 102
8471   67   23     219 189 162
8472   67   24     187 138 113
8474   67   26     218 199 171
8513   67   65     136 119 101
8514   67   66     153 134 113
8515   67   67     134 114 90
8516   67   68     132 113 89
8517   67   69     145 120 100
8518   67   70     121 96  74
8520   67   72     100 74  52
8522   67   74     106 82  60
8523   67   75     106 85  65
8526   67   78     130 89  64
8529   67   81     99  83  66
8533   67   85     121 105 80
8534   67   86     145 123 102
8535   67   87     145 122 100
8536   67   88     143 118 91
8537   67   89     168 138 121
8538   67   90     123 94  80
8547   67   99     228 215 210
8548   67   100    113 98  91
8551   67   103    142 104 72
8552   67   104    170 129 98
8553   67   105    141 102 65
8554   67   106    189 148 107
8555   67   107    126 89  47
8556   67   108    247 217 182
8557   67   109    255 246 209
8599   68   23     96  65  39
8643   68   67     108 87  68
8644   68   68     112 85  63
8645   68   69     127 99  77
8646   68   70     114 88  66
8647   68   71     129 104 82
8648   68   72     129 103 81
8649   68   73     134 109 87
8650   68   74     140 116 94
8651   68   75     124 105 84
8654   68   78     234 195 172
8663   68   87     171 149 131
8664   68   88     153 129 100
8665   68   89     166 136 112
8666   68   90     188 164 149
8675   68   99     209 200 196
8676   68   100    128 109 103
8678   68   102    101 57  47
8679   68   103    136 102 73
8680   68   104    152 119 97
8681   68   105    157 120 91
8682   68   106    147 109 74
8683   68   107    220 188 149
8684   68   108    162 133 98
8685   68   109    180 153 121
8687   68   111    106 85  56
8707   69   3      130 112 99
8708   69   4      153 145 135
8727   69   23     112 80  51
8728   69   24     118 66  39
8772   69   68     95  61  39
8775   69   71     95  69  47
8776   69   72     91  64  42
8778   69   74     99  75  52
8779   69   75     102 81  57
8780   69   76     95  47  20
8782   69   78     246 216 197
8783   69   79     150 129 114
8804   69   100    122 102 82
8805   69   101    94  62  32
8806   69   102    149 99  65
8807   69   103    95  65  46
8809   69   105    182 144 114
8810   69   106    98  61  30
8811   69   107    179 146 115
8814   69   110    163 142 98
8815   69   111    184 168 138
8850   70   18     252 242 229
8851   70   19     178 182 188
8854   70   22     96  48  13
8855   70   23     162 98  62
8856   70   24     212 144 108
8857   70   25     111 60  22
8858   70   26     190 167 124
8899   70   67     131 107 89
8900   70   68     128 107 86
8901   70   69     115 94  72
8902   70   70     118 97  76
8903   70   71     107 86  64
8904   70   72     115 96  72
8905   70   73     125 107 82
8906   70   74     132 112 90
8907   70   75     96  80  54
8908   70   76     94  57  53
8911   70   79     131 95  62
8912   70   80     124 100 77
8913   70   81     140 136 126
8918   70   86     96  68  36
8919   70   87     171 145 113
8920   70   88     158 132 99
8921   70   89     138 116 88
8922   70   90     158 132 113
8923   70   91     144 115 98
8925   70   93     112 78  74
8931   70   99     128 91  81
8933   70   101    102 54  30
8934   70   102    111 58  29
8937   70   105    173 133 116
8939   70   107    127 96  74
8940   70   108    102 69  44
8942   70   110    122 97  66
8943   70   111    196 176 153
8963   71   3      255 182 181
8979   71   19     205 211 241
8980   71   20     185 91  22
8982   71   22     236 186 150
8983   71   23     175 113 78
8984   71   24     191 128 92
8986   71   26     253 229 191
8994   71   34     135 122 101
9001   71   41     105 61  51
9004   71   44     147 115 104
9005   71   45     130 101 87
9007   71   47     179 134 111
9008   71   48     192 157 126
9023   71   63     159 142 122
9024   71   64     130 110 95
9025   71   65     141 122 111
9026   71   66     136 117 105
9027   71   67     128 110 93
9028   71   68     119 104 83
9029   71   69     134 115 92
9030   71   70     136 117 97
9031   71   71     133 115 94
9032   71   72     162 146 122
9033   71   73     105 79  56
9034   71   74     92  66  47
9040   71   80     128 108 85
9041   71   81     171 158 147
9045   71   85     134 116 100
9046   71   86     139 116 93
9047   71   87     145 119 92
9048   71   88     141 111 89
9049   71   89     140 115 87
9050   71   90     134 113 89
9051   71   91     151 123 103
9052   71   92     117 81  66
9053   71   93     155 127 118
9060   71   100    162 126 109
9061   71   101    203 158 142
9062   71   102    131 84  58
9065   71   105    157 115 101
9066   71   106    96  60  42
9067   71   107    117 83  59
9068   71   108    113 80  53
9070   71   110    114 87  56
9071   71   111    116 93  65
9072   71   112    207 189 172
9100   72   12     255 252 231
9108   72   20     231 136 72
9109   72   21     192 138 98
9110   72   22     212 158 118
9111   72   23     186 119 83
9112   72   24     216 153 112
9113   72   25     138 81  46
9124   72   36     103 109 74
9133   72   45     101 70  56
9134   72   46     129 95  72
9135   72   47     232 177 154
9136   72   48     119 81  44
9149   72   61     138 95  70
9157   72   69     137 118 101
9158   72   70     113 98  79
9159   72   71     111 95  72
9160   72   72     140 117 97
9161   72   73     95  69  48
9164   72   76     141 82  63
9166   72   78     255 233 200
9168   72   80     123 104 82
9175   72   87     115 90  70
9176   72   88     120 88  69
9177   72   89     112 85  59
9178   72   90     101 88  58
9179   72   91     111 86  63
9180   72   92     122 91  73
9181   72   93     129 96  87
9182   72   94     138 105 99
9183   72   95     98  45  37
9189   72   101    183 141 126
9190   72   102    99  58  35
9192   72   104    99  57  41
9193   72   105    144 103 85
9194   72   106    110 76  51
9195   72   107    106 71  47
9196   72   108    131 102 76
9198   72   110    121 93  62
9199   72   111    135 109 77
9200   72   112    179 163 141
9201   72   113    188 183 160
9219   73   3      166 63  66
9234   73   18     97  63  49
9236   73   20     187 102 47
9237   73   21     158 105 65
9238   73   22     148 88  49
9240   73   24     248 192 151
9241   73   25     137 90  55
9242   73   26     145 118 83
9243   73   27     155 117 83
9244   73   28     105 78  63
9252   73   36     185 180 151
9261   73   45     156 118 101
9262   73   46     124 88  63
9263   73   47     142 81  52
9264   73   48     111 84  37
9287   73   71     116 101 79
9288   73   72     137 107 91
9291   73   75     175 120 103
9293   73   77     255 252 224
9294   73   78     204 169 144
9304   73   88     131 96  83
9305   73   89     133 108 84
9306   73   90     115 104 75
9307   73   91     134 113 85
9308   73   92     121 94  75
9309   73   93     133 102 86
9310   73   94     146 109 101
9311   73   95     103 61  44
9319   73   103    122 76  54
9320   73   104    117 69  50
9321   73   105    168 120 100
9322   73   106    135 98  72
9323   73   107    96  63  38
9324   73   108    141 109 83
9325   73   109    91  71  42
9326   73   110    136 103 71
9327   73   111    149 125 90
9328   73   112    123 109 79
9329   73   113    220 211 184
9330   73   114    187 179 158
9333   73   117    119 107 101
9347   74   3      204 134 120
9348   74   4      175 128 107
9349   74   5      133 91  73
9359   74   15     180 162 153
9362   74   18     147 109 93
9363   74   19     108 60  62
9364   74   20     156 97  56
9365   74   21     125 74  42
9366   74   22     173 118 79
9367   74   23     175 118 80
9368   74   24     251 194 155
9369   74   25     165 108 73
9370   74   26     190 146 114
9371   74   27     185 122 82
9380   74   36     131 121 97
9384   74   40     96  57  48
9391   74   47     255 199 170
9392   74   48     142 118 76
9418   74   74     122 70  48
9419   74   75     230 163 140
9420   74   76     125 69  44
9421   74   77     114 64  42
9422   74   78     202 190 179
9432   74   88     117 92  83
9433   74   89     108 92  70
9434   74   90     105 93  66
9435   74   91     118 99  77
9436   74   92     120 101 84
9437   74   93     114 91  77
9444   74   100    128 83  68
9445   74   101    179 133 110
9446   74   102    101 57  28
9447   74   103    145 92  71
9448   74   104    158 106 84
9449   74   105    162 115 91
9450   74   106    148 109 85
9451   74   107    91  57  28
9452   74   108    126 98  71
9453   74   109    114 95  70
9454   74   110    131 97  66
9455   74   111    146 119 89
9456   74   112    113 94  63
